gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000032846	824.5544616	-0.176783422	0.118164049	-1.496084662	0.134631594	0.283272688	Zswim6
ENSMUSG00000025366	45.55475654	-0.529988102	0.354312082	-1.495822832	0.13469983	0.283384137	Esyt1
ENSMUSG00000004032	1485.155775	-0.144398272	0.09653821	-1.495762883	0.134715457	0.283384895	Gstm5
ENSMUSG00000108676	7.661236841	1.450063718	0.969502456	1.49567823	0.134737526	0.283399202	1700123J17Rik
ENSMUSG00000031760	1284.939579	-0.154638596	0.103433775	-1.495049322	0.13490157	0.283712095	Mt3
ENSMUSG00000032589	8391.331872	-0.120880983	0.080872027	-1.494719337	0.134987705	0.283861084	Bsn
ENSMUSG00000021268	14198.13629	-0.357121441	0.238963112	-1.494462627	0.135054743	0.28394092	Meg3
ENSMUSG00000054000	73.98622247	0.399694659	0.267451463	1.494456802	0.135056265	0.28394092	Tusc1
ENSMUSG00000056089	28.99145997	-0.633183349	0.423803508	-1.494049336	0.135162725	0.284112624	Gm5468
ENSMUSG00000069516	227.6591632	0.321167886	0.214967918	1.494027056	0.135168548	0.284112624	Lyz2
ENSMUSG00000027160	153.7454011	-0.307106243	0.205575479	-1.49388558	0.135205528	0.284158176	Ccdc34
ENSMUSG00000027405	2157.074809	0.131329338	0.087935235	1.49347798	0.135312114	0.28434999	Nop56
ENSMUSG00000097777	9.014684394	-1.159359013	0.776321285	-1.493401038	0.135332241	0.284360093	Gm16794
ENSMUSG00000026385	3067.198726	-0.140549827	0.094123988	-1.493241309	0.135374032	0.284399395	Dbi
ENSMUSG00000069729	2240.427127	-0.121596138	0.081432578	-1.493212432	0.135381589	0.284399395	Arid1b
ENSMUSG00000038429	5642.121943	0.124121695	0.083135911	1.49299736	0.135437878	0.284465539	Usp5
ENSMUSG00000048581	200.6801502	0.27114499	0.181613883	1.492975022	0.135443725	0.284465539	E130311K13Rik
ENSMUSG00000020032	1202.012957	-0.143580905	0.096191407	-1.492658326	0.135526647	0.284607493	Nuak1
ENSMUSG00000115149	8.839145115	1.181739547	0.791870017	1.492340311	0.135609954	0.284750223	9330188P03Rik
ENSMUSG00000007653	2009.036353	-0.387776479	0.259889483	-1.492082231	0.13567759	0.284818069	Gabrb2
ENSMUSG00000021945	1659.053372	0.165109294	0.11066785	1.491935493	0.135716057	0.284818069	Zmym2
ENSMUSG00000026547	410.1460813	0.202004796	0.135409445	1.491807282	0.135749674	0.284818069	Tagln2
ENSMUSG00000041949	134.763223	0.305463265	0.204757887	1.491826614	0.135744605	0.284818069	Tango6
ENSMUSG00000049305	961.9906772	-0.149477825	0.100192579	-1.491905158	0.13572401	0.284818069	Ccdc71
ENSMUSG00000066382	18.34060833	-0.832784291	0.558125174	-1.492110248	0.135670246	0.284818069	Iqcf5
ENSMUSG00000068580	439.0159505	-0.197196671	0.132171672	-1.491973798	0.135706015	0.284818069	Zfyve19
ENSMUSG00000024069	328.3481372	0.246725457	0.165412619	1.491575788	0.135810389	0.284913252	Slc30a6
ENSMUSG00000021576	1199.804482	0.136218762	0.091351603	1.491148024	0.135922636	0.285116507	Pdcd6
ENSMUSG00000094595	20.63045887	0.770882316	0.517016314	1.49102126	0.135955913	0.285154086	Fsbp
ENSMUSG00000117888	5.468287903	1.482279834	0.994182159	1.490953967	0.135973581	0.285158921	AC113104.3
ENSMUSG00000020098	40.0164789	0.604359785	0.405384035	1.490832726	0.136005417	0.285161251	Pcbd1
ENSMUSG00000022098	432.4911517	-0.215346459	0.144442665	-1.490878461	0.135993407	0.285161251	Bmp1
ENSMUSG00000044024	2612.066928	0.147387807	0.098915699	1.490034526	0.136215158	0.285568755	Rell2
ENSMUSG00000056753	31.73791319	0.675993203	0.453835184	1.489512549	0.136352451	0.285824303	C330011M18Rik
ENSMUSG00000097375	27.79692659	-0.66988779	0.44977625	-1.489380086	0.13638731	0.28586509	6720427I07Rik
ENSMUSG00000039911	162.4300028	-0.287855935	0.193305845	-1.489121734	0.136455316	0.285975338	Spsb1
ENSMUSG00000040506	2165.265201	0.123821949	0.083185602	1.488502167	0.136618511	0.286285031	Ambra1
ENSMUSG00000027259	307.678294	0.220624536	0.148256171	1.488130539	0.136716471	0.286457968	Adal
ENSMUSG00000040936	98.99031678	0.374987355	0.252004657	1.48801756	0.136746263	0.286488051	Ulk4
ENSMUSG00000020280	93.43156685	-0.383153896	0.25760036	-1.487396587	0.136910098	0.286776875	Pus10
ENSMUSG00000054958	6.740123838	1.333817559	0.896757667	1.487377926	0.136915024	0.286776875	Nt5c1a
ENSMUSG00000020921	470.0515322	0.20958912	0.140927538	1.487211955	0.13695884	0.286836284	Tmem101
ENSMUSG00000014932	158.4729502	-0.311506717	0.209501662	-1.486893772	0.13704287	0.286947518	Yes1
ENSMUSG00000047824	1588.13614	0.136382323	0.09172003	1.486941542	0.137030251	0.286947518	Pygo2
ENSMUSG00000024253	575.3285343	0.184145829	0.12386506	1.486664831	0.137103356	0.287026761	Dync2li1
ENSMUSG00000111873	34.83848722	0.669032649	0.450032009	1.486633475	0.137111642	0.287026761	Gm39463
ENSMUSG00000020576	1018.441053	0.149691153	0.100700097	1.486504561	0.137145711	0.287065707	Nbas
ENSMUSG00000074852	16.75046417	-0.853884036	0.574534827	-1.486218059	0.137221452	0.287191859	Hpse2
ENSMUSG00000084329	125.3884392	0.361315235	0.243183353	1.485772895	0.137339202	0.287405892	Gm6733
ENSMUSG00000017453	18.87074877	0.772622541	0.520133288	1.48543183	0.137429469	0.287547067	Pipox
ENSMUSG00000028484	3839.796734	0.17423011	0.117295004	1.485400944	0.137437646	0.287547067	Psip1
ENSMUSG00000020561	185.2967669	0.269372091	0.18142316	1.484772346	0.13760414	0.287858934	Twistnb
ENSMUSG00000030616	90.01081899	-0.375159785	0.25268031	-1.484721087	0.137617723	0.287858934	Sytl2
ENSMUSG00000026914	1946.231737	0.128789625	0.086748725	1.484628453	0.137642274	0.287877847	Psmd14
ENSMUSG00000115220	27.85738644	-0.669624993	0.451130946	-1.484325115	0.13772269	0.288013585	Gm49768
ENSMUSG00000026388	25.0422159	-0.741446588	0.499674632	-1.483858775	0.137846391	0.2882398	3110009E18Rik
ENSMUSG00000033009	971.4973553	-0.14783462	0.099648294	-1.483563992	0.137924628	0.288370911	Ogfod1
ENSMUSG00000029499	20.16619569	0.849554835	0.572724979	1.483355652	0.137979944	0.288454073	Pxmp2
ENSMUSG00000033161	19126.57505	0.106424691	0.071755818	1.48315068	0.138034381	0.288535381	Atp1a1
ENSMUSG00000032733	51.18346726	-0.486686671	0.328167624	-1.483042917	0.138063009	0.288549438	Snx33
ENSMUSG00000042293	22.30587415	-0.78053278	0.526357891	-1.482893663	0.138102665	0.288549438	Gm5617
ENSMUSG00000093677	91.70785084	-0.3922177	0.264492228	-1.482908225	0.138098796	0.288549438	Gm20712
ENSMUSG00000096856	88.30234399	0.400088139	0.269802737	1.482891325	0.138103287	0.288549438	Gm10778
ENSMUSG00000031913	3362.091019	0.127110242	0.085748241	1.482365594	0.138243044	0.288776432	Vps4a
ENSMUSG00000082820	45.90923109	0.537886714	0.362848259	1.482401255	0.13823356	0.288776432	Gm13803
ENSMUSG00000003526	16.24559075	0.849691187	0.573222318	1.482306535	0.13825875	0.288776744	Prodh
ENSMUSG00000013858	1711.769821	-0.164167752	0.110774723	-1.481996507	0.138341224	0.288916495	Tmem259
ENSMUSG00000028226	976.3752697	-0.413545158	0.279068912	-1.481874692	0.13837364	0.288951683	Mmp16
ENSMUSG00000073374	23.73738072	0.706233114	0.476626343	1.48173328	0.138411278	0.288965262	C030034I22Rik
ENSMUSG00000090083	117.3576954	0.337087648	0.227491057	1.481762197	0.138403581	0.288965262	Rnf8
ENSMUSG00000066568	1045.725794	0.15668685	0.105780252	1.4812486	0.13854034	0.28920218	Lsm14a
ENSMUSG00000028060	770.441395	-0.160749821	0.1085341	-1.481099687	0.138580011	0.289219943	Khdc4
ENSMUSG00000046637	66.52558338	0.417358147	0.281787425	1.481109904	0.138577289	0.289219943	Ttc34
ENSMUSG00000023938	411.0279114	-0.247433202	0.167073873	-1.480980826	0.138611683	0.28925352	Aars2
ENSMUSG00000039131	6.211669851	1.36892798	0.924390157	1.480898482	0.138633628	0.289266793	Gipc2
ENSMUSG00000028273	302.4475551	-0.241127877	0.162839581	-1.480769452	0.13866802	0.289304881	Pdlim5
ENSMUSG00000043773	110.7120722	0.371407235	0.250829986	1.480713057	0.138683053	0.289304881	1700048O20Rik
ENSMUSG00000067924	5209.98508	0.149544734	0.101010321	1.48048965	0.138742621	0.289396621	Rtl8b
ENSMUSG00000022248	194.3010364	-0.271642813	0.183528292	-1.480114095	0.138842801	0.289573041	Rad1
ENSMUSG00000079215	1250.114005	0.152419072	0.102985959	1.479998566	0.138873629	0.289604798	Zfp664
ENSMUSG00000097736	11.39667078	0.990301085	0.669238488	1.479743174	0.138941799	0.289714409	9530059O14Rik
ENSMUSG00000024571	1386.912799	0.131351446	0.088772836	1.47963558	0.138970526	0.289741762	Gm16286
ENSMUSG00000000766	15.13301253	-0.951001458	0.642752494	-1.479576456	0.138986314	0.289742133	Oprm1
ENSMUSG00000094634	44.08686359	-0.554726082	0.374999179	-1.47927279	0.139067422	0.289878662	Gm3468
ENSMUSG00000011263	16.5936095	-0.884928077	0.598277816	-1.479125674	0.13910673	0.289928039	Exoc3l2
ENSMUSG00000002949	715.1817943	0.156869698	0.106098041	1.478535286	0.13926456	0.290224403	Timm44
ENSMUSG00000030983	573.0726658	-0.173397653	0.117289374	-1.478374784	0.139307491	0.290281281	Bccip
ENSMUSG00000032525	1535.303423	-0.39259096	0.265587092	-1.478200453	0.139354133	0.290345876	Nktr
ENSMUSG00000031198	690.7398513	-0.161035223	0.108970698	-1.477784626	0.139465435	0.290471596	Fundc2
ENSMUSG00000052565	3.355949865	2.055559579	1.391014618	1.477741178	0.139477068	0.290471596	Hist1h1d
ENSMUSG00000059854	80.03871081	0.426857824	0.288848832	1.477789686	0.13946408	0.290471596	Hydin
ENSMUSG00000060257	279.1634126	-0.237266673	0.160554623	-1.477794088	0.139462901	0.290471596	Scrt2
ENSMUSG00000073411	1637.7724	0.164642368	0.11144638	1.477323609	0.139588912	0.290671908	H2-D1
ENSMUSG00000032392	120.5844592	0.319495699	0.216299158	1.477100984	0.13964857	0.290740858	Parp16
ENSMUSG00000046207	30.43891142	0.61142921	0.413943664	1.477083148	0.13965335	0.290740858	Pik3r6
ENSMUSG00000017734	509.9937057	0.207835462	0.140721109	1.476931665	0.139693956	0.290781094	Dbndd2
ENSMUSG00000023909	1629.392645	-0.168477014	0.114075211	-1.47689417	0.139704008	0.290781094	Paqr4
ENSMUSG00000042303	1360.981923	-0.152417422	0.103208823	-1.476786751	0.139732809	0.290808432	Sgsm3
ENSMUSG00000095905	3.421049682	-1.957427976	1.325748087	-1.476470527	0.139817622	0.29095232	Selenok-ps4
ENSMUSG00000025899	1222.458646	0.217548429	0.147377127	1.476134275	0.139907849	0.291009581	Alkbh8
ENSMUSG00000029922	4508.644179	0.11166016	0.075637108	1.476261625	0.139873672	0.291009581	Mkrn1
ENSMUSG00000041268	7397.360937	0.160561745	0.108766518	1.476205621	0.139888701	0.291009581	Dmxl2
ENSMUSG00000107741	120.6573807	0.316031336	0.214086365	1.476186195	0.139893914	0.291009581	Gm2011
ENSMUSG00000003033	2104.153611	0.127297636	0.086241749	1.476055836	0.139928903	0.291020763	Ap1m1
ENSMUSG00000035212	806.3601382	0.162074075	0.109823974	1.475762252	0.140007728	0.291152077	Leprot
ENSMUSG00000013662	3091.860108	0.142068342	0.096278069	1.475604398	0.140050124	0.291207617	Atad1
ENSMUSG00000020628	1379.088142	0.159609969	0.108182307	1.475379605	0.140110515	0.291267935	Trappc12
ENSMUSG00000041809	10.44076923	-1.160084968	0.786286616	-1.475397068	0.140105823	0.291267935	Efhc1
ENSMUSG00000027425	547.7009215	0.180407444	0.122299686	1.475125986	0.140178675	0.291376996	Kat14
ENSMUSG00000024122	3103.192077	0.118449092	0.080321402	1.474689052	0.140296161	0.291588549	Pdpk1
ENSMUSG00000042367	9.381400349	1.101937556	0.747333651	1.474492088	0.140349146	0.291666016	Gjb3
ENSMUSG00000038151	3.841951323	-2.104547023	1.427441994	-1.474348542	0.140387772	0.291713626	Prdm1
ENSMUSG00000086353	5.147329245	1.629169427	1.105089934	1.474241486	0.140416584	0.291740835	Gm13481
ENSMUSG00000000889	22.95323323	0.723050712	0.490564517	1.473915635	0.140504308	0.291836385	Dbh
ENSMUSG00000024486	358.7403836	-0.216899425	0.147152477	-1.473977398	0.140487677	0.291836385	Hbegf
ENSMUSG00000091512	922.534328	-0.156973826	0.106502686	-1.473895465	0.140509739	0.291836385	Lamtor3
ENSMUSG00000005803	15.57198295	-0.863977189	0.586248713	-1.473738313	0.140552063	0.29189163	Sqor
ENSMUSG00000021731	402.7874077	-0.213333204	0.144786261	-1.473435407	0.140633669	0.292028433	Mrps30
ENSMUSG00000118239	72.64463296	-0.443955367	0.301327666	-1.473330919	0.140661827	0.292054233	AC166575.1
ENSMUSG00000027419	4221.792003	-0.111350641	0.075612163	-1.472655134	0.14084405	0.292367173	Pcsk2
ENSMUSG00000096141	67.66245432	0.441835671	0.300020713	1.472683892	0.140836292	0.292367173	Dnah7a
ENSMUSG00000053175	8.615507339	-1.184549658	0.804576561	-1.472264686	0.140949416	0.292553176	Bcl3
ENSMUSG00000028164	113.2876984	-0.346860445	0.235634745	-1.472025889	0.141013887	0.292654267	Manba
ENSMUSG00000024136	18.13402601	-0.870143417	0.591156749	-1.471933491	0.141038839	0.292673328	Dnase1l2
ENSMUSG00000063382	2011.829411	0.149489809	0.101587783	1.471533329	0.141146941	0.292864914	Bcl9l
ENSMUSG00000063889	298.1439005	-0.227439648	0.154579652	-1.471342739	0.14119845	0.292939045	Crem
ENSMUSG00000019761	104.0435921	0.33849033	0.230132148	1.470852002	0.141331146	0.293181574	Krt10
ENSMUSG00000034987	122.6754923	0.313165909	0.212969751	1.470471309	0.141434151	0.293362465	Hrh2
ENSMUSG00000039989	1001.442834	0.170106769	0.115707318	1.470147022	0.14152194	0.293511759	Cbx4
ENSMUSG00000042828	9.128360671	1.134641041	0.771847459	1.470032748	0.141552885	0.29354314	Trim72
ENSMUSG00000086587	48.84828705	0.48888872	0.33270031	1.46945676	0.141708942	0.293833934	Gm11837
ENSMUSG00000059003	1818.420638	-0.187709683	0.12775156	-1.469333779	0.141742279	0.293870231	Grin2a
ENSMUSG00000039031	48.56642996	0.520377413	0.354239429	1.468999128	0.141833026	0.294025533	Arhgap18
ENSMUSG00000020325	62.52381995	0.444560218	0.302710652	1.468597866	0.141941894	0.294218363	Fstl3
ENSMUSG00000032431	71.39222313	-0.410688121	0.2796619	-1.468516525	0.141963971	0.294231267	Crtap
ENSMUSG00000111063	11.68787273	-1.100254966	0.749337038	-1.468304528	0.142021521	0.294317682	Zkscan7
ENSMUSG00000029247	2278.035012	-0.121244803	0.08258276	-1.468161186	0.142060445	0.294332623	Paics
ENSMUSG00000031985	1319.017891	-0.133944807	0.091229816	-1.468213049	0.142046361	0.294332623	Gnpat
ENSMUSG00000024968	226.0610877	0.2465978	0.168002245	1.467824436	0.142151918	0.294489275	Rcor2
ENSMUSG00000028945	2333.700199	0.134462553	0.091623225	1.467559693	0.142223864	0.294605441	Rheb
ENSMUSG00000027272	1265.510999	0.152012498	0.103609099	1.467173247	0.142328933	0.294790186	Ubr1
ENSMUSG00000020463	570.3335505	-0.226666639	0.154512694	-1.466977457	0.142382188	0.294867586	Ppp4r3b
ENSMUSG00000033632	366.9448236	-0.199903023	0.136275987	-1.466898372	0.142403704	0.294879244	AW554918
ENSMUSG00000022811	1461.209989	0.17883352	0.121926216	1.466735588	0.142447998	0.294938063	Zfp148
ENSMUSG00000038371	1804.025901	-0.140569199	0.095856896	-1.46644848	0.142526147	0.295066958	Sbf2
ENSMUSG00000032243	9.81833065	-1.154682247	0.787439145	-1.466376486	0.142545749	0.295074628	Itga11
ENSMUSG00000103603	4.003086879	1.710034115	1.166220041	1.466304862	0.142565252	0.295082092	Gm37020
ENSMUSG00000030494	73.72978192	-0.418254324	0.285271094	-1.466164404	0.142603503	0.295128357	Rhpn2
ENSMUSG00000082908	200.3472224	0.274579887	0.187306411	1.46593961	0.14266474	0.295222174	Gm13736
ENSMUSG00000042992	471.2654723	-0.190805345	0.130171643	-1.465798091	0.142703301	0.295269053	Borcs5
ENSMUSG00000097837	57.34592003	-0.461365503	0.314826977	-1.465457337	0.142796184	0.295428307	Gm26794
ENSMUSG00000022558	1163.942933	0.157901787	0.107759515	1.465316423	0.142834608	0.295474868	Mroh1
ENSMUSG00000110630	12.80617241	0.94470431	0.644830132	1.465043681	0.142909001	0.295595818	K230015D01Rik
ENSMUSG00000037820	31.6553372	-0.610049389	0.416423172	-1.464974647	0.142927835	0.295601835	Tgm2
ENSMUSG00000020993	846.2381524	-0.156304112	0.10670004	-1.464892719	0.14295019	0.295615131	Trappc6b
ENSMUSG00000040407	4373.819073	-0.606783111	0.414464141	-1.464018359	0.143188932	0.296075856	Akap9
ENSMUSG00000028176	2031.117163	-0.175053575	0.119583506	-1.463860531	0.14323206	0.296132044	Lrrc7
ENSMUSG00000041720	4726.899737	-0.108322674	0.074007917	-1.463663329	0.14328596	0.296210489	Pi4ka
ENSMUSG00000060487	207.6994163	0.314817774	0.215113791	1.463494145	0.143332214	0.296273114	Samd5
ENSMUSG00000012296	205.9539717	-0.308782347	0.211005281	-1.463386822	0.143361562	0.296300782	Tjap1
ENSMUSG00000050373	661.1423398	-0.205767214	0.140634162	-1.463138192	0.143429569	0.29635972	Snx21
ENSMUSG00000056215	155.2350938	0.37370758	0.255420459	1.463107461	0.143437977	0.29635972	Lrguk
ENSMUSG00000103898	35.90054658	0.620751982	0.424251402	1.463170138	0.14342083	0.29635972	Gm30238
ENSMUSG00000016534	825.2074033	-0.183062764	0.125156098	-1.462675543	0.143556181	0.296566218	Lamp2
ENSMUSG00000023094	108.2035974	-0.393845698	0.269273093	-1.462625522	0.143569876	0.296566218	Msrb2
ENSMUSG00000061544	39.00372045	-0.594037784	0.406179569	-1.462500406	0.143604133	0.296603975	Zfp229
ENSMUSG00000030313	1534.592781	-0.1510814	0.103322683	-1.46222878	0.143678527	0.296724614	Dennd5b
ENSMUSG00000025193	64.41541429	0.43626752	0.298431607	1.461867676	0.143777474	0.296829883	Cutc
ENSMUSG00000091764	48.65593332	0.513657723	0.351351105	1.461949928	0.143754932	0.296829883	Zfp964
ENSMUSG00000116733	6.08680637	1.483636324	1.014874875	1.461890879	0.143771115	0.296829883	6330408M09Rik
ENSMUSG00000063428	56.30836597	0.467516349	0.319827268	1.46177764	0.143802153	0.296847817	Ddo
ENSMUSG00000102573	5.47757872	-1.573894695	1.077371439	-1.460865435	0.144052374	0.297331276	Gm7265
ENSMUSG00000015747	1006.861543	-0.156037677	0.106825827	-1.460673714	0.144105006	0.297406841	Vps45
ENSMUSG00000045519	166.5315934	0.289760304	0.19840283	1.46046457	0.144162438	0.297492293	Zfp560
ENSMUSG00000044749	12.04577948	-0.999921876	0.684734052	-1.460306923	0.14420574	0.297528953	Abca6
ENSMUSG00000059975	275.3072767	-0.307095023	0.210298267	-1.460283187	0.144212261	0.297528953	Zfp74
ENSMUSG00000020541	126.5324895	0.321430917	0.220215133	1.459622288	0.14439391	0.297811237	Tom1l1
ENSMUSG00000020620	303.5253078	0.222216679	0.15224993	1.459551923	0.144413261	0.297811237	Abca8b
ENSMUSG00000031549	17.01616314	0.882506094	0.604635764	1.459566479	0.144409258	0.297811237	Ido2
ENSMUSG00000049521	84.70954476	-0.372803984	0.255422315	-1.459559176	0.144411266	0.297811237	Cdc42ep1
ENSMUSG00000030223	4307.854361	-0.113966734	0.078090264	-1.459423088	0.144448695	0.29785122	Ptpro
ENSMUSG00000038010	133.9332125	0.315971499	0.216538605	1.459192456	0.144512145	0.297915863	Ccdc138
ENSMUSG00000039219	692.2954671	0.266180384	0.182415872	1.459195301	0.144511362	0.297915863	Arid4b
ENSMUSG00000033577	324.3259882	0.214488926	0.147008578	1.459023199	0.144558723	0.297978791	Myo6
ENSMUSG00000022781	1099.246645	0.162120215	0.111137376	1.458737105	0.144637479	0.29807493	Pak2
ENSMUSG00000045252	506.2211303	-0.207811635	0.14245916	-1.45874533	0.144635215	0.29807493	Zfp574
ENSMUSG00000031706	234.9167441	0.260590006	0.1786614	1.458569153	0.144683729	0.298137142	Rfx1
ENSMUSG00000052656	892.0909294	0.155206732	0.106423611	1.458386262	0.144734105	0.298207844	Rnf103
ENSMUSG00000091478	1278.295596	-0.154060644	0.105654115	-1.458160376	0.144796343	0.298302965	Gm10039
ENSMUSG00000061518	3169.964174	-0.147768959	0.101357222	-1.457902623	0.144867385	0.298416203	Cox5b
ENSMUSG00000042155	3723.569349	0.122066082	0.083740993	1.457662216	0.144933671	0.298507995	Klhl23
ENSMUSG00000057440	48.00054712	0.513435391	0.352241223	1.457624368	0.144944109	0.298507995	Mpp7
ENSMUSG00000018481	2661.419698	-0.140223659	0.096251724	-1.456843085	0.1451597	0.298897017	Appbp2
ENSMUSG00000054910	29.32509469	0.693526769	0.476054199	1.456823131	0.145165209	0.298897017	4931415C17Rik
ENSMUSG00000042208	1594.08418	0.182623258	0.125381928	1.456535737	0.145244578	0.299027269	0610010F05Rik
ENSMUSG00000028982	328.2750861	0.210486368	0.14451752	1.456476474	0.145260948	0.299027806	Slc25a33
ENSMUSG00000027303	6621.975651	-0.102285983	0.070244377	-1.456144784	0.1453526	0.299183295	Ptpra
ENSMUSG00000058503	421.9927841	-0.229844095	0.157859815	-1.456001294	0.145392262	0.299231751	Fam133b
ENSMUSG00000081572	20.52118225	-0.834323808	0.573058731	-1.455913265	0.145416598	0.299248658	Gm14138
ENSMUSG00000039208	88.29416406	-0.465356018	0.31965293	-1.455816527	0.145443346	0.299270523	Metrnl
ENSMUSG00000041879	2994.219956	-0.116000904	0.079691776	-1.455619521	0.145497829	0.299349445	Ipo9
ENSMUSG00000068739	4154.01393	0.124098518	0.0852594	1.455540602	0.145519658	0.299361177	Sars
ENSMUSG00000026241	178.113404	-0.355339483	0.244179967	-1.455236017	0.145603933	0.299501353	Nppc
ENSMUSG00000046314	435.4739478	-0.230677525	0.15862338	-1.454246686	0.145877926	0.300031696	Stxbp6
ENSMUSG00000020892	163.6980862	0.297454766	0.204566814	1.454071459	0.145926496	0.300065095	Aloxe3
ENSMUSG00000034839	710.0973022	-0.159235212	0.109507431	-1.454104175	0.145917426	0.300065095	Larp6
ENSMUSG00000017760	1947.563441	0.150415744	0.103476662	1.453619982	0.146051694	0.300256013	Ctsa
ENSMUSG00000024471	9.660197394	-1.101243752	0.757572593	-1.453647825	0.14604397	0.300256013	Myot
ENSMUSG00000042121	620.0192272	0.167143931	0.114997885	1.453452223	0.146098236	0.300318433	Ssh1
ENSMUSG00000027603	2325.804524	0.138697363	0.095472763	1.452742731	0.146295198	0.300690008	Ggt7
ENSMUSG00000003032	14.90299135	0.888930489	0.612007776	1.452482345	0.146367535	0.300805379	Klf4
ENSMUSG00000001054	922.4811517	-0.150086291	0.103345033	-1.452283547	0.14642278	0.300885603	Rmnd5b
ENSMUSG00000070366	72.29733932	0.520141798	0.358207171	1.452069751	0.146482212	0.300974409	Plpp4
ENSMUSG00000021200	7.882003384	-1.201815264	0.827694275	-1.452003839	0.146500538	0.300978747	Asb2
ENSMUSG00000022528	25.41386773	-0.655273892	0.451388418	-1.451685212	0.146589153	0.301127474	Hes1
ENSMUSG00000005198	3181.642722	0.116902898	0.080548193	1.451341039	0.146684919	0.301290856	Polr2a
ENSMUSG00000095193	34.291098	-0.599763165	0.413282492	-1.451218419	0.146719049	0.301327616	Gm20939
ENSMUSG00000023883	1725.957664	0.14146195	0.09748477	1.451118464	0.146746876	0.301351423	Phf10
ENSMUSG00000045757	56.06485495	0.484504322	0.333976501	1.450713807	0.146859569	0.301549482	Zfp764
ENSMUSG00000046160	61.26678095	-0.455083784	0.313767837	-1.450383787	0.146951526	0.301704924	Olig1
ENSMUSG00000071533	2032.866889	-0.133467947	0.09203532	-1.450181813	0.147007825	0.301787133	Pcnp
ENSMUSG00000051029	24.59727773	0.711372097	0.490623357	1.449935244	0.147076578	0.301894885	Serpinb1b
ENSMUSG00000050592	23.80534111	-0.742869574	0.512478107	-1.44956353	0.147180272	0.302074327	Fam78a
ENSMUSG00000024592	157.6172533	0.284184749	0.196074495	1.449371318	0.147233914	0.302151013	C330018D20Rik
ENSMUSG00000022853	19.87817617	0.810299782	0.559185289	1.449072066	0.147317458	0.302255627	Ehhadh
ENSMUSG00000107585	6.981190265	1.265510802	0.873294062	1.449123332	0.147303143	0.302255627	3300002P13Rik
ENSMUSG00000051768	589.6578889	-0.175722237	0.121331947	-1.448276742	0.14753967	0.302678089	Xrcc1
ENSMUSG00000042472	494.3574991	0.197359331	0.136299881	1.447978747	0.147622995	0.302815562	Zfp410
ENSMUSG00000041777	672.0294882	0.195660622	0.135161703	1.447604003	0.147727831	0.30292683	Cir1
ENSMUSG00000056019	83.86838444	0.473126039	0.326845733	1.447551526	0.147742516	0.30292683	Zfp709
ENSMUSG00000061607	646.942353	-0.16619102	0.114794689	-1.447723948	0.147694269	0.30292683	Mdc1
ENSMUSG00000084260	407.8395681	-0.208907162	0.144311082	-1.447616908	0.14772422	0.30292683	Gm12844
ENSMUSG00000006651	26600.52215	0.120965138	0.083583651	1.447234442	0.147831273	0.303075336	Aplp1
ENSMUSG00000046834	87.44532484	-0.365592291	0.252647977	-1.447042226	0.147885097	0.303152201	Krt1
ENSMUSG00000038608	120.0770539	-0.345646309	0.23888668	-1.446904902	0.14792356	0.303197562	Dock10
ENSMUSG00000019373	1383.96033	0.131698043	0.091035395	1.446668562	0.147989774	0.303215612	Cops3
ENSMUSG00000025521	176.1734822	-0.279675765	0.193318677	-1.44670846	0.147978594	0.303215612	Tmem192
ENSMUSG00000047976	594.8661594	0.192510268	0.133060505	1.446787441	0.147956465	0.303215612	Kcna1
ENSMUSG00000115276	3.476932931	-2.057676326	1.422382883	-1.446640248	0.147997708	0.303215612	9930017N22Rik
ENSMUSG00000020773	36.85341366	-0.557402497	0.385324165	-1.446580692	0.148014397	0.303216338	Trim47
ENSMUSG00000075600	642.8799382	0.17593753	0.121650501	1.446254059	0.148105956	0.303370421	Zc3h3
ENSMUSG00000020411	6.161392173	-1.391286272	0.962034611	-1.446191495	0.148123498	0.303372876	Nipal4
ENSMUSG00000059554	111.3313201	0.36333096	0.251299183	1.44581035	0.148230402	0.303524846	Ccdc28a
ENSMUSG00000061086	54.85319985	0.458389647	0.317034224	1.445868023	0.148214222	0.303524846	Myl4
ENSMUSG00000038126	217.3337852	0.298387822	0.206462135	1.445242354	0.148389824	0.30381777	Mphosph9
ENSMUSG00000043932	16.2930573	0.824066414	0.570282471	1.445014457	0.148453825	0.303915286	Klri2
ENSMUSG00000021768	9.214074007	1.317562209	0.912224951	1.444339148	0.148643599	0.304058742	Dusp13
ENSMUSG00000025815	56.70031504	0.475171885	0.32899494	1.444313657	0.148650766	0.304058742	Dhtkd1
ENSMUSG00000028559	484.172763	-0.224990278	0.155750955	-1.444551514	0.1485839	0.304058742	Osbpl9
ENSMUSG00000030966	59.70575531	-0.475588325	0.329273434	-1.444356806	0.148638634	0.304058742	Trim21
ENSMUSG00000033634	5.689239455	1.534647872	1.062322392	1.44461595	0.14856579	0.304058742	Nat8f2
ENSMUSG00000036078	1274.690293	0.151145232	0.104630375	1.444563601	0.148580503	0.304058742	Sigmar1
ENSMUSG00000103477	5.412596767	-1.513913839	1.048199891	-1.444298794	0.148654945	0.304058742	5930409G06Rik
