organism,gene_name,tAI
M. musculus,Olfr364-ps1,0.188192844
M. musculus,Olfr365,0.186533066
M. musculus,Olfr366,0.178023708
M. musculus,Olfr368,0.186322099
M. musculus,Olfr370,0.181341596
M. musculus,Olfr371,0.186075119
M. musculus,Olfr372,0.183089973
M. musculus,Olfr373,0.183099879
M. musculus,Olfr374,0.189897244
M. musculus,Olfr376,0.188167218
M. musculus,Olfr378,0.177748697
M. musculus,Olfr38,0.189771156
M. musculus,Olfr380,0.186762085
M. musculus,Olfr381,0.185408867
M. musculus,Olfr382,0.186665696
M. musculus,Olfr384,0.188161163
M. musculus,Olfr385,0.187418594
M. musculus,Olfr389,0.18580215
M. musculus,Olfr39,0.178676069
M. musculus,Olfr390,0.185244376
M. musculus,Olfr391-ps,0.186394222
M. musculus,Olfr392,0.181513345
M. musculus,Olfr393,0.18622006
M. musculus,Olfr394,0.183914367
M. musculus,Olfr395,0.179799573
M. musculus,Olfr397,0.185035563
M. musculus,Olfr398,0.184062309
M. musculus,Olfr399,0.184170041
M. musculus,Olfr401,0.189785919
M. musculus,Olfr402,0.192730272
M. musculus,Olfr403,0.192318135
M. musculus,Olfr406,0.184664933
M. musculus,Olfr410,0.188918262
M. musculus,Olfr411,0.191605817
M. musculus,Olfr412,0.190038097
M. musculus,Olfr414,0.180189501
M. musculus,Olfr417,0.185863943
M. musculus,Olfr418,0.187988032
M. musculus,Olfr419,0.174282488
M. musculus,Olfr420,0.183055275
M. musculus,Olfr424,0.182390719
M. musculus,Olfr427,0.184119081
M. musculus,Olfr429,0.191027209
M. musculus,Olfr43,0.193408593
M. musculus,Olfr430,0.1866243
M. musculus,Olfr432,0.187906745
M. musculus,Olfr433,0.188606151
M. musculus,Olfr434,0.18816156
M. musculus,Olfr435,0.188252868
M. musculus,Olfr437,0.192742306
M. musculus,Olfr44,0.185183744
M. musculus,Olfr441,0.188843799
M. musculus,Olfr444,0.190938875
M. musculus,Olfr446,0.188813978
M. musculus,Olfr447,0.18672125
M. musculus,Olfr448,0.189909746
M. musculus,Olfr45,0.191071741
M. musculus,Olfr450,0.188076599
M. musculus,Olfr452,0.184835414
M. musculus,Olfr453,0.190136657
M. musculus,Olfr455,0.195836236
M. musculus,Olfr456,0.199737036
M. musculus,Olfr457,0.196366839
M. musculus,Olfr458,0.196610173
M. musculus,Olfr459,0.180834301
M. musculus,Olfr46,0.185415333
M. musculus,Olfr460,0.176247117
M. musculus,Olfr461,0.181234023
M. musculus,Olfr462,0.186890554
M. musculus,Olfr463,0.18685824
M. musculus,Olfr464,0.183414322
M. musculus,Olfr465-ps1,0.179967177
M. musculus,Olfr466,0.181979506
M. musculus,Olfr467,0.188340054
M. musculus,Olfr469,0.179823919
M. musculus,Olfr47,0.187658998
M. musculus,Olfr470,0.179442618
M. musculus,Olfr472,0.183144995
M. musculus,Olfr473,0.185475448
M. musculus,Olfr474,0.189241188
M. musculus,Olfr476,0.183007267
M. musculus,Olfr477,0.182771261
M. musculus,Olfr478,0.181306468
M. musculus,Olfr479,0.186160927
M. musculus,Olfr48,0.186677441
M. musculus,Olfr480,0.180439371
M. musculus,Olfr481,0.189209953
M. musculus,Olfr482,0.183597121
M. musculus,Olfr483,0.176821957
M. musculus,Olfr484,0.17790268
M. musculus,Olfr485,0.171475837
M. musculus,Olfr486,0.178254693
M. musculus,Olfr487,0.176715244
M. musculus,Olfr488,0.176994158
M. musculus,Olfr49,0.185785123
M. musculus,Olfr490,0.176340077
M. musculus,Olfr491,0.184315516
M. musculus,Olfr492,0.180835346
M. musculus,Olfr493,0.180101259
M. musculus,Olfr494,0.182399888
M. musculus,Olfr495,0.183884245
M. musculus,Olfr497,0.181553635
M. musculus,Olfr498,0.183144357
M. musculus,Olfr5,0.193069713
M. musculus,Olfr50,0.180104014
M. musculus,Olfr502,0.180659766
M. musculus,Olfr503,0.19424125
M. musculus,Olfr504,0.185375911
M. musculus,Olfr506,0.17803886
M. musculus,Olfr507,0.179732015
M. musculus,Olfr508,0.186831167
M. musculus,Olfr509,0.185254077
M. musculus,Olfr51,0.182430023
M. musculus,Olfr510,0.180771134
M. musculus,Olfr512,0.180872274
M. musculus,Olfr513,0.184086898
M. musculus,Olfr514,0.188181997
M. musculus,Olfr516,0.18130975
M. musculus,Olfr517,0.188400589
M. musculus,Olfr518,0.186215654
M. musculus,Olfr519,0.186385733
M. musculus,Olfr52,0.189588086
M. musculus,Olfr520,0.186583761
M. musculus,Olfr521,0.185775333
M. musculus,Olfr522,0.191350478
M. musculus,Olfr523,0.198274086
M. musculus,Olfr524,0.189241176
M. musculus,Olfr525,0.186328247
M. musculus,Olfr527,0.196716215
M. musculus,Olfr53,0.190807989
M. musculus,Olfr530,0.182484698
M. musculus,Olfr531,0.195720722
M. musculus,Olfr532,0.186983332
M. musculus,Olfr533,0.185729005
M. musculus,Olfr535,0.185405542
M. musculus,Olfr536,0.187625502
M. musculus,Olfr538,0.187726264
M. musculus,Olfr539,0.191788735
M. musculus,Olfr54,0.191315123
M. musculus,Olfr541,0.191106728
M. musculus,Olfr543,0.184526833
M. musculus,Olfr544,0.184671888
M. musculus,Olfr545,0.18274221
M. musculus,Olfr547,0.178846281
M. musculus,Olfr548-ps1,0.178646609
M. musculus,Olfr549,0.178978943
M. musculus,Olfr55,0.188698
M. musculus,Olfr550,0.187899553
M. musculus,Olfr551,0.19598006
M. musculus,Olfr552,0.188958333
M. musculus,Olfr553,0.186061785
M. musculus,Olfr554,0.18862235
M. musculus,Olfr555,0.177454114
M. musculus,Olfr556,0.191300787
M. musculus,Olfr557,0.184562112
M. musculus,Olfr558,0.186610502
M. musculus,Olfr559,0.179798038
M. musculus,Olfr56,0.185476911
M. musculus,Olfr560,0.182060019
M. musculus,Olfr561,0.181061288
M. musculus,Olfr564,0.183554572
M. musculus,Olfr566,0.177048749
M. musculus,Olfr568,0.178642438
M. musculus,Olfr569,0.182729473
M. musculus,Olfr57,0.18501986
M. musculus,Olfr570,0.184760587
M. musculus,Olfr571,0.189719273
M. musculus,Olfr572,0.18353744
M. musculus,Olfr573-ps1,0.176771435
M. musculus,Olfr574,0.175509116
M. musculus,Olfr575,0.182887539
M. musculus,Olfr576,0.184669539
M. musculus,Olfr577,0.177625625
M. musculus,Olfr578,0.173503452
M. musculus,Olfr58,0.167974119
M. musculus,Olfr582,0.181281517
M. musculus,Olfr583,0.176579585
M. musculus,Olfr584,0.179707905
M. musculus,Olfr585,0.179875652
M. musculus,Olfr586,0.180010674
M. musculus,Olfr588-ps1,0.17724027
M. musculus,Olfr589,0.17936352
M. musculus,Olfr59,0.184505138
M. musculus,Olfr591,0.181530499
M. musculus,Olfr592,0.180148314
M. musculus,Olfr593,0.18382702
M. musculus,Olfr594,0.177856263
M. musculus,Olfr596,0.174356672
M. musculus,Olfr597,0.18569261
M. musculus,Olfr598,0.186151656
M. musculus,Olfr599,0.178553304
M. musculus,Olfr6,0.185363435
M. musculus,Olfr60,0.189358888
M. musculus,Olfr600,0.182508716
M. musculus,Olfr601,0.190834666
M. musculus,Olfr603,0.172992897
M. musculus,Olfr605,0.183835963
M. musculus,Olfr606,0.183371904
M. musculus,Olfr607,0.182258656
M. musculus,Olfr608,0.189961019
M. musculus,Olfr609,0.184537206
M. musculus,Olfr610,0.181586929
M. musculus,Olfr611,0.18284711
M. musculus,Olfr612,0.185047277
M. musculus,Olfr613,0.179078414
M. musculus,Olfr615,0.182540418
M. musculus,Olfr616,0.179543214
M. musculus,Olfr617,0.187858274
M. musculus,Olfr618,0.178965962
M. musculus,Olfr619,0.17574847
M. musculus,Olfr62,0.182975794
M. musculus,Olfr620,0.182482814
M. musculus,Olfr622,0.197882764
M. musculus,Olfr623,0.180192595
M. musculus,Olfr624,0.182261853
M. musculus,Olfr625-ps1,0.189811843
M. musculus,Olfr628,0.177904321
M. musculus,Olfr629,0.191603901
M. musculus,Olfr63,0.178280598
M. musculus,Olfr630,0.181592545
M. musculus,Olfr631,0.180653512
M. musculus,Olfr632,0.192371831
M. musculus,Olfr633,0.17815797
M. musculus,Olfr635,0.173030973
M. musculus,Olfr638,0.17429908
M. musculus,Olfr639,0.189353777
M. musculus,Olfr64,0.177701254
M. musculus,Olfr640,0.177149834
M. musculus,Olfr641,0.181614038
M. musculus,Olfr642,0.185628797
M. musculus,Olfr643,0.209178996
M. musculus,Olfr644,0.180389013
M. musculus,Olfr645,0.178372457
M. musculus,Olfr646,0.176457605
M. musculus,Olfr648,0.180491772
M. musculus,Olfr649,0.175481081
M. musculus,Olfr65,0.179964274
M. musculus,Olfr651,0.180831226
M. musculus,Olfr652,0.178554212
M. musculus,Olfr653,0.180387072
M. musculus,Olfr654,0.17917575
M. musculus,Olfr655,0.177802347
M. musculus,Olfr656,0.191315805
M. musculus,Olfr657,0.186631507
M. musculus,Olfr658,0.192316798
M. musculus,Olfr659,0.190752515
M. musculus,Olfr66,0.179392458
M. musculus,Olfr661,0.19123559
M. musculus,Olfr665,0.18733535
M. musculus,Olfr666,0.191494959
M. musculus,Olfr667,0.196520409
M. musculus,Olfr668,0.189653136
M. musculus,Olfr669,0.179458493
M. musculus,Olfr67,0.182917463
M. musculus,Olfr670,0.182324523
M. musculus,Olfr671,0.175674782
M. musculus,Olfr672,0.175234565
M. musculus,Olfr675,0.176094769
M. musculus,Olfr676,0.1754707
M. musculus,Olfr677,0.177964445
M. musculus,Olfr678,0.187087182
M. musculus,Olfr679,0.178736088
M. musculus,Olfr68,0.189662097
M. musculus,Olfr680-ps1,0.186321976
M. musculus,Olfr681,0.177244753
M. musculus,Olfr683,0.183553931
M. musculus,Olfr684,0.183332514
M. musculus,Olfr685,0.18423709
M. musculus,Olfr686,0.192296238
M. musculus,Olfr688,0.191402565
M. musculus,Olfr689,0.189967215
M. musculus,Olfr69,0.188502953
M. musculus,Olfr690,0.185335126
M. musculus,Olfr691,0.183240924
M. musculus,Olfr692,0.192541714
M. musculus,Olfr693,0.186939658
M. musculus,Olfr694,0.183387024
M. musculus,Olfr695,0.180072854
M. musculus,Olfr697,0.180710027
M. musculus,Olfr698,0.182722252
M. musculus,Olfr699,0.185040919
M. musculus,Olfr70,0.195064192
M. musculus,Olfr700,0.18357193
M. musculus,Olfr701,0.185383023
M. musculus,Olfr702,0.186783287
M. musculus,Olfr703,0.182453873
M. musculus,Olfr704,0.182322851
M. musculus,Olfr705,0.189734085
M. musculus,Olfr706,0.182648971
M. musculus,Olfr707,0.187099257
M. musculus,Olfr709-ps1,0.184066454
M. musculus,Olfr71,0.202157696
M. musculus,Olfr710,0.1806348
M. musculus,Olfr711,0.184942628
M. musculus,Olfr713,0.182380881
M. musculus,Olfr714,0.185517734
M. musculus,Olfr715,0.185904796
M. musculus,Olfr715b,0.1857131
M. musculus,Olfr716,0.182349341
M. musculus,Olfr718-ps1,0.194495278
M. musculus,Olfr720,0.186466517
M. musculus,Olfr721-ps1,0.185083255
M. musculus,Olfr722,0.178508654
M. musculus,Olfr723,0.183815727
M. musculus,Olfr724,0.181259181
M. musculus,Olfr725,0.181043407
M. musculus,Olfr726,0.179198386
M. musculus,Olfr727,0.179679716
M. musculus,Olfr728,0.175677391
M. musculus,Olfr729,0.175189459
M. musculus,Olfr73,0.175364761
M. musculus,Olfr730,0.179277887
M. musculus,Olfr731,0.173767129
M. musculus,Olfr732,0.178162349
M. musculus,Olfr733,0.176589736
M. musculus,Olfr734,0.182888097
M. musculus,Olfr735,0.191124639
M. musculus,Olfr736,0.182069427
M. musculus,Olfr738,0.17877153
M. musculus,Olfr739,0.183568683
M. musculus,Olfr74,0.173583245
M. musculus,Olfr740,0.178915088
M. musculus,Olfr741,0.178899346
M. musculus,Olfr742,0.180752916
M. musculus,Olfr743,0.179561407
M. musculus,Olfr744,0.184025453
M. musculus,Olfr745,0.184043374
M. musculus,Olfr746,0.183003151
M. musculus,Olfr747,0.182385053
M. musculus,Olfr748,0.18336568
M. musculus,Olfr749,0.180347378
M. musculus,Olfr750,0.188000323
M. musculus,Olfr76,0.18246288
M. musculus,Olfr761,0.186195011
M. musculus,Olfr763,0.185243147
M. musculus,Olfr764-ps1,0.182600299
M. musculus,Olfr765,0.177111977
M. musculus,Olfr766-ps1,0.182112228
M. musculus,Olfr767,0.176792641
M. musculus,Olfr768,0.187916043
M. musculus,Olfr769,0.187293083
M. musculus,Olfr77,0.174586099
M. musculus,Olfr770,0.188139188
M. musculus,Olfr771,0.186920503
M. musculus,Olfr772,0.184634362
M. musculus,Olfr773,0.184707698
M. musculus,Olfr774,0.178811976
M. musculus,Olfr775,0.179207804
M. musculus,Olfr776,0.181677204
M. musculus,Olfr777,0.188009199
M. musculus,Olfr78,0.19282222
M. musculus,Olfr780,0.183193199
M. musculus,Olfr781,0.187219835
M. musculus,Olfr782,0.178249076
M. musculus,Olfr784,0.180715936
M. musculus,Olfr785,0.18017671
M. musculus,Olfr786,0.184579293
M. musculus,Olfr787,0.181927875
M. musculus,Olfr788,0.178757279
M. musculus,Olfr789,0.179070404
M. musculus,Olfr790,0.179117514
M. musculus,Olfr791,0.175657049
M. musculus,Olfr792,0.180225544
M. musculus,Olfr794,0.181776804
M. musculus,Olfr796,0.180062186
M. musculus,Olfr798,0.179970425
M. musculus,Olfr799,0.186746262
M. musculus,Olfr8,0.178091793
M. musculus,Olfr800,0.190650554
M. musculus,Olfr801,0.182980411
M. musculus,Olfr802,0.183389517
M. musculus,Olfr803,0.179436378
M. musculus,Olfr804,0.17875939
M. musculus,Olfr805,0.180723758
M. musculus,Olfr806,0.183064981
M. musculus,Olfr807,0.188718182
M. musculus,Olfr808,0.18898687
M. musculus,Olfr810,0.187798882
M. musculus,Olfr811,0.17835705
M. musculus,Olfr812,0.180931941
M. musculus,Olfr813,0.186280718
M. musculus,Olfr814,0.182588912
M. musculus,Olfr815,0.183392067
M. musculus,Olfr816,0.187779097
M. musculus,Olfr818,0.17822711
M. musculus,Olfr819,0.192476715
M. musculus,Olfr820,0.178942776
M. musculus,Olfr821,0.175075416
M. musculus,Olfr822,0.189475206
M. musculus,Olfr823,0.183997615
M. musculus,Olfr824,0.185164072
M. musculus,Olfr825,0.185438385
M. musculus,Olfr826,0.183594365
M. musculus,Olfr827,0.179316387
M. musculus,Olfr828,0.181712475
M. musculus,Olfr829,0.179098605
M. musculus,Olfr830,0.18554511
M. musculus,Olfr832,0.180306347
M. musculus,Olfr834,0.183410193
M. musculus,Olfr835,0.183944091
M. musculus,Olfr836,0.185822452
M. musculus,Olfr837,0.183949308
M. musculus,Olfr839-ps1,0.178115
M. musculus,Olfr843,0.174035107
M. musculus,Olfr844,0.179847005
M. musculus,Olfr845,0.186765638
M. musculus,Olfr846,0.179320708
M. musculus,Olfr847,0.180754163
M. musculus,Olfr849,0.184914631
M. musculus,Olfr850,0.18060733
M. musculus,Olfr851,0.177652485
M. musculus,Olfr853,0.179385581
M. musculus,Olfr854,0.186283352
M. musculus,Olfr855,0.180781726
M. musculus,Olfr857,0.171457021
M. musculus,Olfr859,0.180211713
M. musculus,Olfr860,0.175306024
M. musculus,Olfr862,0.173994049
M. musculus,Olfr866,0.175535908
M. musculus,Olfr867,0.174070378
M. musculus,Olfr868,0.174927128
M. musculus,Olfr869,0.180477766
M. musculus,Olfr870,0.174408259
M. musculus,Olfr871,0.176675052
M. musculus,Olfr872,0.179086032
M. musculus,Olfr873,0.180755892
M. musculus,Olfr874,0.180072922
M. musculus,Olfr875,0.179869737
M. musculus,Olfr876,0.181981207
M. musculus,Olfr877,0.180406141
M. musculus,Olfr878,0.175903989
M. musculus,Olfr881,0.185110683
M. musculus,Olfr883,0.182607539
M. musculus,Olfr884,0.183016261
M. musculus,Olfr885,0.184777504
M. musculus,Olfr887,0.186783344
M. musculus,Olfr888,0.189882256
M. musculus,Olfr889,0.188122538
M. musculus,Olfr890,0.188820161
M. musculus,Olfr891,0.180993303
M. musculus,Olfr893,0.184192547
M. musculus,Olfr894,0.184756378
M. musculus,Olfr895,0.183585653
M. musculus,Olfr896-ps1,0.177278416
M. musculus,Olfr898,0.180894214
M. musculus,Olfr9,0.183680756
M. musculus,Olfr90,0.18696718
M. musculus,Olfr901,0.192602686
M. musculus,Olfr902,0.17789101
M. musculus,Olfr904,0.184708001
M. musculus,Olfr905,0.182826182
M. musculus,Olfr906,0.174592627
M. musculus,Olfr907,0.187974084
M. musculus,Olfr91,0.186733814
M. musculus,Olfr910,0.177024807
M. musculus,Olfr911-ps1,0.183019249
M. musculus,Olfr912,0.176228059
M. musculus,Olfr913,0.177511331
M. musculus,Olfr914,0.180482059
M. musculus,Olfr916,0.182478515
M. musculus,Olfr917,0.177737194
M. musculus,Olfr918,0.180558239
M. musculus,Olfr919,0.185070339
M. musculus,Olfr92,0.187200702
M. musculus,Olfr920,0.183927831
M. musculus,Olfr921,0.175949658
M. musculus,Olfr922,0.182824822
M. musculus,Olfr923,0.186120379
M. musculus,Olfr924,0.184201417
M. musculus,Olfr926,0.184552395
M. musculus,Olfr93,0.164428373
M. musculus,Olfr930,0.184010221
M. musculus,Olfr933,0.190859987
M. musculus,Olfr934,0.185018028
M. musculus,Olfr935,0.179195241
M. musculus,Olfr937,0.182842497
M. musculus,Olfr938,0.178946209
M. musculus,Olfr94,0.203602592
M. musculus,Olfr943,0.189300996
M. musculus,Olfr944,0.183249243
M. musculus,Olfr945,0.189279912
M. musculus,Olfr948,0.187246306
M. musculus,Olfr95,0.188338989
M. musculus,Olfr951,0.184598225
M. musculus,Olfr952,0.183821125
M. musculus,Olfr954,0.184742785
M. musculus,Olfr955,0.185952167
M. musculus,Olfr957,0.17912516
M. musculus,Olfr958,0.186540178
M. musculus,Olfr959,0.186220436
M. musculus,Olfr96,0.184003874
M. musculus,Olfr960,0.18885267
M. musculus,Olfr961,0.187307906
M. musculus,Olfr963,0.187531892
M. musculus,Olfr965,0.18489129
M. musculus,Olfr967,0.183904464
M. musculus,Olfr968,0.181713166
M. musculus,Olfr969,0.18108618
M. musculus,Olfr97,0.181584868
M. musculus,Olfr970,0.178958635
M. musculus,Olfr971,0.178399002
M. musculus,Olfr972,0.182846597
M. musculus,Olfr974,0.179614442
M. musculus,Olfr975,0.183152595
M. musculus,Olfr976,0.180736819
M. musculus,Olfr978,0.188432122
M. musculus,Olfr979,0.191277983
M. musculus,Olfr98,0.184564227
M. musculus,Olfr980,0.186771211
M. musculus,Olfr981,0.181212047
M. musculus,Olfr982,0.198561875
M. musculus,Olfr983,0.192467629
M. musculus,Olfr984,0.186625893
M. musculus,Olfr985,0.185039008
M. musculus,Olfr986,0.185435755
M. musculus,Olfr987,0.192214493
M. musculus,Olfr988,0.187358723
M. musculus,Olfr99,0.178393345
M. musculus,Olfr992,0.181581788
M. musculus,Olfr993,0.189301424
M. musculus,Olfr994,0.187805621
M. musculus,Olfr995,0.180299655
M. musculus,Olfr996,0.188942841
M. musculus,Olfr998,0.18768673
M. musculus,Olig1,0.210471389
M. musculus,Olig2,0.209519785
M. musculus,Olig3,0.200840076
M. musculus,Oma1,0.191377561
M. musculus,Omd,0.174706
M. musculus,Omg,0.183367385
M. musculus,Omp,0.213583469
M. musculus,Omt2b,0.178542133
M. musculus,Onecut1,0.19232406
M. musculus,Onecut2,0.194926929
M. musculus,Onecut3,0.220932101
M. musculus,Ooep,0.194387214
M. musculus,Oog1,0.193876303
M. musculus,Oog2,0.183745602
M. musculus,Oog3,0.190323666
M. musculus,Oog4,0.187618064
M. musculus,Oosp1,0.179568083
M. musculus,Oosp2,0.196623766
M. musculus,Oosp3,0.183591146
M. musculus,Opa1,0.190347343
M. musculus,Opa3,0.242658191
M. musculus,Opalin,0.17874544
M. musculus,Opcml,0.189951392
M. musculus,Ophn1,0.19087286
M. musculus,Oplah,0.199048622
M. musculus,Opn1mw,0.192572276
M. musculus,Opn1sw,0.194014438
M. musculus,Opn3,0.18703515
M. musculus,Opn4,0.189034408
M. musculus,Opn5,0.200413082
M. musculus,Oprd1,0.195124113
M. musculus,Oprk1,0.190423716
M. musculus,Oprl1,0.195743075
M. musculus,Oprm1,0.191313037
M. musculus,Optc,0.195124607
M. musculus,Optn,0.22090429
M. musculus,Orai1,0.187401626
M. musculus,Orai2,0.200131645
M. musculus,Orai3,0.199357244
M. musculus,Oraov1,0.204632868
M. musculus,Orc1,0.192811707
M. musculus,Orc2,0.179339236
M. musculus,Orc3,0.191839026
M. musculus,Orc4,0.176808999
M. musculus,Orc5,0.181745129
M. musculus,Orm1,0.195233362
M. musculus,Orm2,0.199721477
M. musculus,Orm3,0.192170698
M. musculus,Ormdl1,0.17480766
M. musculus,Ormdl2,0.171574055
M. musculus,Ormdl3,0.175985521
M. musculus,Os9,0.212499371
M. musculus,Osbp,0.207863811
M. musculus,Osbp2,0.212386607
M. musculus,Osbpl10,0.201258172
M. musculus,Osbpl11,0.197703466
M. musculus,Osbpl1a,0.196586332
M. musculus,Osbpl2,0.201241736
M. musculus,Osbpl3,0.195691201
M. musculus,Osbpl5,0.203894962
M. musculus,Osbpl6,0.190270852
M. musculus,Osbpl7,0.196581062
M. musculus,Osbpl8,0.190030007
M. musculus,Osbpl9,0.192096254
M. musculus,Oscar,0.187953964
M. musculus,Oscp1,0.200341437
M. musculus,Oser1,0.195888058
M. musculus,Osgep,0.209341395
M. musculus,Osgepl1,0.193132799
M. musculus,Osgin1,0.183807844
M. musculus,Osgin2,0.186768092
M. musculus,Osm,0.174731307
M. musculus,Osmr,0.18715227
M. musculus,Osr2,0.202834057
M. musculus,Ost4,0.192173129
M. musculus,Ostc,0.179609996
M. musculus,Ostf1,0.217105598
M. musculus,Ostn,0.190716419
M. musculus,Otc,0.192762735
M. musculus,Otof,0.207649035
M. musculus,Otog,0.215290206
M. musculus,Otogl,0.206718446
M. musculus,Otol1,0.19678079
M. musculus,Otop1,0.200868872
M. musculus,Otop2,0.18872486
M. musculus,Otop3,0.201761867
M. musculus,Otor,0.212501384
M. musculus,Otos,0.206970847
M. musculus,Otp,0.20881188
M. musculus,Ott,0.165203746
M. musculus,Otub1,0.212816425
M. musculus,Otub2,0.190137046
M. musculus,Otud1,0.206665162
M. musculus,Otud3,0.208303901
M. musculus,Otud4,0.191848617
M. musculus,Otud5,0.208999066
M. musculus,Otud6a,0.204205155
M. musculus,Otud6b,0.207701751
M. musculus,Otud7a,0.210293158
M. musculus,Otulin,0.211255864
M. musculus,Otx1,0.202807694
M. musculus,Ovca2,0.201989182
M. musculus,Ovch2,0.191289145
M. musculus,Ovgp1,0.193115183
M. musculus,Ovol1,0.216993547
M. musculus,Ovol2,0.214775823
M. musculus,Ovol3,0.202324729
M. musculus,Oxa1l,0.195115777
M. musculus,Oxct1,0.199716986
M. musculus,Oxct2a,0.210354787
M. musculus,Oxct2b,0.208140689
M. musculus,Oxgr1,0.184731014
M. musculus,Oxld1,0.196636856
M. musculus,Oxnad1,0.213246593
M. musculus,Oxr1,0.190478578
M. musculus,Oxsm,0.200084208
M. musculus,Oxsr1,0.197427193
M. musculus,Oxt,0.260622452
M. musculus,Oxtr,0.197711013
M. musculus,P2rx1,0.201341969
M. musculus,P2rx2,0.201792521
M. musculus,P2rx3,0.202769517
M. musculus,P2rx4,0.203054781
M. musculus,P2rx5,0.211038487
M. musculus,P2rx6,0.209043425
M. musculus,P2rx7,0.203309294
M. musculus,P2ry1,0.189565494
M. musculus,P2ry10,0.188781812
M. musculus,P2ry10b,0.189126557
M. musculus,P2ry12,0.180874234
M. musculus,P2ry13,0.197313117
M. musculus,P2ry14,0.183766187
M. musculus,P2ry2,0.187571861
M. musculus,P2ry4,0.178980342
M. musculus,P2ry6,0.19796147
M. musculus,P3h1,0.202274826
M. musculus,P3h2,0.195645674
M. musculus,P3h3,0.20449195
M. musculus,P3h4,0.206645439
M. musculus,P4ha1,0.19679405
M. musculus,P4ha3,0.197311598
M. musculus,P4hb,0.222712194
M. musculus,P4htm,0.196973046
M. musculus,Pa2g4,0.213605713
M. musculus,Pabpc1,0.19293147
M. musculus,Pabpc1l,0.202852472
M. musculus,Pabpc2,0.191857946
M. musculus,Pabpc4,0.208351301
M. musculus,Pabpc4l,0.201709934
M. musculus,Pabpc5,0.185314905
M. musculus,Pabpc6,0.193357056
M. musculus,Pabpn1,0.209219618
M. musculus,Pabpn1l,0.201499046
M. musculus,Pacrg,0.198713899
M. musculus,Pacs1,0.195764758
M. musculus,Pacs2,0.203566264
M. musculus,Pacsin1,0.226754676
M. musculus,Pacsin2,0.222870749
M. musculus,Pacsin3,0.218213768
M. musculus,Padi1,0.201534552
M. musculus,Padi2,0.204403974
M. musculus,Padi3,0.204578001
M. musculus,Padi4,0.209319811
M. musculus,Padi6,0.203909202
M. musculus,Paf1,0.203703041
M. musculus,Pafah1b1,0.192610902
M. musculus,Pafah1b2,0.20257095
M. musculus,Pafah1b3,0.194222347
M. musculus,Pafah2,0.201353971
M. musculus,Pag1,0.213915688
M. musculus,Pagr1a,0.201076858
M. musculus,Pah,0.196435699
M. musculus,Paics,0.207665836
M. musculus,Paip1,0.183473721
M. musculus,Paip2,0.175802667
M. musculus,Paip2b,0.198071303
M. musculus,Pak1,0.210616699
M. musculus,Pak1ip1,0.204650471
M. musculus,Pak2,0.200113487
M. musculus,Pak3,0.193271313
M. musculus,Pak4,0.203831278
M. musculus,Pak6,0.206231261
M. musculus,Pak7,0.189995526
M. musculus,Pakap,0.213133638
M. musculus,Palb2,0.195495936
M. musculus,Pald1,0.206839608
M. musculus,Palld,0.198253503
M. musculus,Palm,0.219850062
M. musculus,Palm2,0.210236746
M. musculus,Palm3,0.212956188
M. musculus,Palmd,0.193996618
M. musculus,Pam16,0.228260333
M. musculus,Pamr1,0.203836812
M. musculus,Pan2,0.197817604
M. musculus,Pan3,0.193803198
M. musculus,Pank1,0.20434559
M. musculus,Pank2,0.190147323
M. musculus,Pank3,0.182891744
M. musculus,Pank4,0.202739098
M. musculus,Panx1,0.201542914
M. musculus,Panx2,0.20722776
M. musculus,Panx3,0.185122839
M. musculus,Paox,0.188805939
M. musculus,Papd4,0.176808733
M. musculus,Papd5,0.18618603
M. musculus,Papd7,0.191220753
M. musculus,Papln,0.208475023
M. musculus,Papola,0.184475245
M. musculus,Papolb,0.186764994
M. musculus,Papolg,0.180805864
M. musculus,Pappa,0.198946664
M. musculus,Pappa2,0.199254654
M. musculus,Papss1,0.207274601
M. musculus,Papss2,0.195059502
M. musculus,Paqr3,0.180740029
M. musculus,Paqr4,0.199147971
M. musculus,Paqr5,0.186980072
M. musculus,Paqr6,0.189079871
M. musculus,Paqr7,0.193615921
M. musculus,Paqr8,0.19207194
M. musculus,Paqr9,0.19443538
M. musculus,Pard3,0.193192441
M. musculus,Pard3b,0.195447931
M. musculus,Pard6a,0.184753804
M. musculus,Pard6b,0.199324462
M. musculus,Pard6g,0.189008344
M. musculus,Parg,0.191983775
M. musculus,Park2,0.214112656
M. musculus,Park7,0.21863111
M. musculus,Parl,0.190068055
M. musculus,Parm1,0.193557159
M. musculus,Parn,0.197792486
M. musculus,Parp1,0.215222296
M. musculus,Parp11,0.19150127
M. musculus,Parp12,0.20405782
M. musculus,Parp14,0.198533948
M. musculus,Parp16,0.196384055
M. musculus,Parp2,0.202583382
M. musculus,Parp3,0.212572692
M. musculus,Parp4,0.185565388
M. musculus,Parp6,0.197979323
M. musculus,Parp8,0.192163151
M. musculus,Parp9,0.192259926
M. musculus,Parpbp,0.192826777
M. musculus,Parva,0.192601371
M. musculus,Parvb,0.208478152
M. musculus,Parvg,0.203258321
M. musculus,Pask,0.201620486
M. musculus,Pate1,0.218169783
M. musculus,Pate2,0.191572125
M. musculus,Pate3,0.202200989
M. musculus,Pate4,0.216805077
M. musculus,Patj,0.193558249
M. musculus,Patl1,0.184312448
M. musculus,Patl2,0.195065158
M. musculus,Patz1,0.213153064
