gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000105779	5.73864936	0.737167145	1.949056101	0.37821751	0.705269019	0.877891483	Gm6439
ENSMUSG00000034579	7.261838676	0.447462273	1.183379181	0.378122482	0.705339608	0.877922215	Pla2g3
ENSMUSG00000031027	15.0574759	0.358299935	0.94812374	0.377904192	0.705501769	0.878009781	Stk33
ENSMUSG00000045409	62.3421107	0.181477958	0.480178661	0.377938406	0.705476351	0.878009781	Trim39
ENSMUSG00000020593	118.4825447	0.122563434	0.324587651	0.37759734	0.705729741	0.878122089	Lpin1
ENSMUSG00000045350	8.811507308	0.58207638	1.541298462	0.377653255	0.705688198	0.878122089	Fam186a
ENSMUSG00000100252	75.80103814	-0.147507895	0.390556077	-0.37768685	0.705663237	0.878122089	Mir124-2hg
ENSMUSG00000096795	27.08937339	0.258267482	0.684564159	0.377272866	0.705970835	0.878364936	Zfp433
ENSMUSG00000020133	143.6006769	-0.116147635	0.307951384	-0.377162243	0.706053037	0.878408113	2310011J03Rik
ENSMUSG00000024276	124.0561764	0.134512119	0.357496974	0.376260861	0.706722973	0.878408113	Zfp397
ENSMUSG00000027936	41.72164965	0.265545427	0.705785087	0.376241199	0.70673759	0.878408113	Crtc2
ENSMUSG00000030897	5.584580761	0.654404239	1.737876543	0.376553929	0.706505131	0.878408113	Cnga4
ENSMUSG00000032744	6.569796154	0.62059916	1.648453115	0.376473649	0.706564802	0.878408113	Heyl
ENSMUSG00000037152	1728.289321	-0.045752591	0.121419342	-0.376814686	0.706311326	0.878408113	Ndufc1
ENSMUSG00000037926	457.6981644	0.07094969	0.18860784	0.376175721	0.706786264	0.878408113	Ssh2
ENSMUSG00000040560	1151.674704	-0.042783372	0.113514488	-0.3768979	0.706249482	0.878408113	Wdr7
ENSMUSG00000041966	152.5944948	-0.119770986	0.318046457	-0.376583305	0.706483296	0.878408113	Dcaf17
ENSMUSG00000045464	41.37733204	0.237298446	0.630756914	0.376212199	0.706759147	0.878408113	2810002D19Rik
ENSMUSG00000055202	158.5011594	0.122129529	0.324502232	0.376359598	0.706649578	0.878408113	Zfp811
ENSMUSG00000084350	62.40732948	-0.181939046	0.482837824	-0.376811917	0.706313384	0.878408113	Znf41-ps
ENSMUSG00000087362	3.446001748	-0.952074399	2.528705541	-0.376506629	0.706540288	0.878408113	Gm13710
ENSMUSG00000102881	13.95932117	0.437167698	1.161006541	0.376541977	0.706514014	0.878408113	Gm3807
ENSMUSG00000106643	5.771176676	0.583578498	1.549144078	0.376710279	0.706388923	0.878408113	Gm43422
ENSMUSG00000110640	9.131890029	0.5092373	1.350794052	0.376991074	0.706180238	0.878408113	Gm45903
ENSMUSG00000117896	8.036139859	1.258701542	3.338919689	0.376978681	0.706189448	0.878408113	AC163221.1
ENSMUSG00000019810	186.9057761	0.105009981	0.279448055	0.375776387	0.707083144	0.8786704	Fuca2
ENSMUSG00000027654	5.451097784	-0.734855213	1.955929047	-0.375706478	0.707135122	0.8786704	Fam83d
ENSMUSG00000109473	12.93412909	0.355831334	0.94699642	0.375747285	0.707104781	0.8786704	B930025P03Rik
ENSMUSG00000042167	49.75775949	-0.23558981	0.627264704	-0.375582762	0.707227108	0.878727614	Tent2
ENSMUSG00000021550	18.80847435	0.311307202	0.82911625	0.375468702	0.707311918	0.878753166	2210016F16Rik
ENSMUSG00000051639	138.342462	0.107416164	0.28611386	0.37543153	0.707339559	0.878753166	Gm5812
ENSMUSG00000030619	24.69244456	-0.271230904	0.722791295	-0.375254802	0.707470977	0.878843796	Eed
ENSMUSG00000048058	55.95939985	0.178591548	0.475977772	0.37520985	0.707504406	0.878843796	Ldlrad3
ENSMUSG00000091955	3618.649391	0.044893332	0.11967348	0.375131837	0.707562421	0.878858784	Gm9844
ENSMUSG00000021038	216.3122237	-0.084321863	0.224839667	-0.37503108	0.707637352	0.878894781	Vipas39
ENSMUSG00000022538	40.22743875	-0.279934823	0.747313656	-0.374588127	0.707966804	0.878925235	Lsg1
ENSMUSG00000027353	16.07980888	-0.389501151	1.04004577	-0.374503856	0.708029488	0.878925235	Mcm8
ENSMUSG00000052688	42.87076572	0.22045405	0.588593907	0.374543547	0.707999964	0.878925235	Rab7b
ENSMUSG00000052794	30.59515257	0.24944099	0.665715009	0.374696359	0.7078863	0.878925235	1700030K09Rik
ENSMUSG00000057990	269.1816878	-0.091574972	0.244312905	-0.374826584	0.707789442	0.878925235	E030024N20Rik
ENSMUSG00000066382	9.08966752	0.474732659	1.266530806	0.374829145	0.707787537	0.878925235	Iqcf5
ENSMUSG00000075415	803.5775182	0.048283003	0.128886965	0.374615096	0.707946744	0.878925235	Fnbp1
ENSMUSG00000094370	70.73413335	-0.144623805	0.385877825	-0.374791698	0.707815389	0.878925235	Gm3373
ENSMUSG00000025219	5.427225667	-0.651966545	1.741612449	-0.374346512	0.708146532	0.878996264	Fgf8
ENSMUSG00000032011	3017.614128	0.028481825	0.076137996	0.37408162	0.708343593	0.878996264	Thy1
ENSMUSG00000045237	105.5950161	0.134846993	0.360499203	0.374056285	0.708362441	0.878996264	1110012L19Rik
ENSMUSG00000081494	6.666059615	0.540468578	1.444441686	0.374171268	0.708276898	0.878996264	Gm14130
ENSMUSG00000093656	3.163120158	0.967245001	2.585413085	0.374116232	0.708317843	0.878996264	Gm20628
ENSMUSG00000111362	2.804375509	-0.898248326	2.399849434	-0.374293617	0.70818588	0.878996264	Gm47389
ENSMUSG00000003053	4.103666239	0.895050733	2.396072448	0.373549111	0.708739801	0.879023085	Cyp2c29
ENSMUSG00000022553	382.5803847	0.077458707	0.207307141	0.373642253	0.708670494	0.879023085	Maf1
ENSMUSG00000031818	16636.463	0.023269003	0.06229697	0.373517421	0.708763382	0.879023085	Cox4i1
ENSMUSG00000039904	69.85081139	0.178374582	0.477691495	0.373409584	0.708843628	0.879023085	Gpr37
ENSMUSG00000044786	8.515481006	-0.420173354	1.125163443	-0.373433173	0.708826074	0.879023085	Zfp36
ENSMUSG00000068130	10.01583929	-0.45176967	1.209010125	-0.373669055	0.708650551	0.879023085	Zfp442
ENSMUSG00000085126	7.00137147	0.595677868	1.593746845	0.373759403	0.708583326	0.879023085	Gm12589
ENSMUSG00000091083	12.34956944	0.375902196	1.006180561	0.37359318	0.708707008	0.879023085	Gm4535
ENSMUSG00000091185	123.3444444	0.146146746	0.391205682	0.373580326	0.708716573	0.879023085	Gm3278
ENSMUSG00000097141	74.41473549	-0.162023066	0.433851663	-0.37345268	0.708811558	0.879023085	Gm10524
ENSMUSG00000021457	41.03208768	0.205739475	0.551412356	0.373113647	0.709063862	0.879215899	Syk
ENSMUSG00000026504	93.2408908	-0.152682888	0.409257041	-0.373073333	0.709093865	0.879215899	Sdccag8
ENSMUSG00000118383	9.015015488	0.414215015	1.1104503	0.373015357	0.709137015	0.879215899	AC132253.9
ENSMUSG00000035992	99.73538869	-0.133767182	0.358984752	-0.372626362	0.70942655	0.879286364	Fnip1
ENSMUSG00000036983	21.98372304	0.309079485	0.829165246	0.372759816	0.709327213	0.879286364	Tfb1m
ENSMUSG00000087413	14.40956849	0.434457826	1.165707006	0.372698991	0.709372487	0.879286364	Gm11266
ENSMUSG00000092097	30.93685484	0.245432542	0.658758295	0.372568428	0.709469674	0.879286364	Gm5819
ENSMUSG00000103255	15.49028939	-0.328297333	0.880765134	-0.372741064	0.70934117	0.879286364	Pcdhac1
ENSMUSG00000109679	11.56931024	0.445776448	1.196347887	0.372614398	0.709435455	0.879286364	Gm45342
ENSMUSG00000020628	198.2029316	-0.11681797	0.3139743	-0.372062205	0.709846535	0.879347484	Trappc12
ENSMUSG00000025474	162.7841353	0.103961083	0.279446496	0.372025002	0.709874235	0.879347484	Tubgcp2
ENSMUSG00000030264	88.64724881	-0.154861648	0.416247993	-0.372041788	0.709861737	0.879347484	Thumpd3
ENSMUSG00000037339	62.53113553	-0.169282978	0.455127347	-0.3719464	0.709932757	0.879347484	Fam53a
ENSMUSG00000038570	24.13282091	0.268991144	0.723185754	0.371953046	0.709927809	0.879347484	Saxo2
ENSMUSG00000045730	7.218011349	0.504335959	1.35592589	0.371949501	0.709930448	0.879347484	Adrb2
ENSMUSG00000053472	8.338595252	-0.520631366	1.398715369	-0.372221095	0.709728241	0.879347484	Gm13534
ENSMUSG00000068428	3.943552223	-0.674612154	1.813527151	-0.371989001	0.709901038	0.879347484	Gmnc
ENSMUSG00000074629	4.377049546	0.687630436	1.847869809	0.372120608	0.709803054	0.879347484	4930518I15Rik
ENSMUSG00000019868	219.4067357	0.088151754	0.237135176	0.371736304	0.710089192	0.879409005	Vta1
ENSMUSG00000042726	266.1458829	-0.083243631	0.22388854	-0.371808362	0.710035537	0.879409005	Trafd1
ENSMUSG00000108266	14.09317525	-0.455979201	1.226758166	-0.37169445	0.710120358	0.879409005	Gm5305
ENSMUSG00000062376	171.0310645	-0.10470119	0.281827408	-0.371508188	0.710259059	0.879523826	Borcs7
ENSMUSG00000025236	52.28080742	0.175969736	0.473984419	0.371256373	0.710446589	0.879693675	Adpgk
ENSMUSG00000066245	20.69621315	0.282214271	0.760274499	0.371200495	0.710488204	0.879693675	Gm10156
ENSMUSG00000021392	125.1630532	0.128841514	0.347445249	0.370825372	0.710767603	0.879868742	Nol8
ENSMUSG00000048120	20.39173656	-0.374489544	1.009801736	-0.370854526	0.710745887	0.879868742	Entpd1
ENSMUSG00000090625	31.31315775	0.242273025	0.653216818	0.370892204	0.710717822	0.879868742	Gm20721
ENSMUSG00000027340	513.5982827	0.070790947	0.19112582	0.37038924	0.71109249	0.880162206	Slc23a2
ENSMUSG00000107012	6.774021597	0.619389888	1.672293009	0.37038359	0.711096699	0.880162206	4930528J11Rik
ENSMUSG00000058625	35275.27916	-0.018226306	0.049221468	-0.370291804	0.71116508	0.880189885	Gm17383
ENSMUSG00000018846	724.8244574	-0.053538968	0.14464648	-0.37013668	0.711280653	0.880197738	Pank3
ENSMUSG00000021548	95.11861907	0.140102171	0.378443463	0.370206345	0.711228749	0.880197738	Ccnh
ENSMUSG00000026966	308.4145853	-0.078595971	0.212507152	-0.369850944	0.711493555	0.880197738	Ssna1
ENSMUSG00000034430	100.7042451	0.145923612	0.394540348	0.369857259	0.711488849	0.880197738	Zxdc
ENSMUSG00000037411	76.5811139	-0.418202687	1.130689391	-0.369865226	0.711482913	0.880197738	Serpine1
ENSMUSG00000074872	100.8132482	0.138446375	0.374246178	0.369933972	0.711431689	0.880197738	Ctxn2
ENSMUSG00000113262	4.355113755	-0.656731905	1.77518344	-0.369951572	0.711418574	0.880197738	Gm48551
ENSMUSG00000030780	59.35958375	0.165586646	0.448179821	0.36946475	0.711781343	0.88026909	BC017158
ENSMUSG00000040025	151.3651215	0.100260475	0.27119209	0.369702802	0.711603944	0.88026909	Ythdf2
ENSMUSG00000060572	13.85493763	-0.333054923	0.901196758	-0.369569597	0.711703208	0.88026909	Mfap2
ENSMUSG00000099056	6.566325973	0.465218805	1.258817938	0.369567982	0.711704411	0.88026909	Gtpbp4-ps3
ENSMUSG00000114181	18.50139603	0.314104985	0.850065056	0.369506995	0.71174986	0.88026909	Gm46376
ENSMUSG00000021645	69.65164367	0.166599036	0.451088753	0.369326512	0.711884366	0.880339579	Smn1
ENSMUSG00000030823	9.602143363	0.535420248	1.451622254	0.368842684	0.712244987	0.880728592	9130019O22Rik
ENSMUSG00000031433	26.37444471	-0.240606019	0.65300818	-0.368457895	0.712531835	0.880969387	Rbm41
ENSMUSG00000039738	316.3085937	-0.069341418	0.188190754	-0.368463466	0.712527682	0.880969387	Slx4
ENSMUSG00000001870	36.59241928	0.238927643	0.648656435	0.368342361	0.71261797	0.880980375	Ltbp1
ENSMUSG00000031584	154.0968951	-0.110431877	0.299823938	-0.368322414	0.712632842	0.880980375	Gsr
ENSMUSG00000036206	98.70541454	-0.142018057	0.385839998	-0.368074999	0.712817312	0.881094528	Sh3bp4
ENSMUSG00000079941	2320.796528	-0.040175496	0.109138684	-0.36811417	0.712788105	0.881094528	Gm11273
ENSMUSG00000028890	296.8017408	0.085281676	0.23174413	0.367999293	0.712873761	0.881107362	Mtf1
ENSMUSG00000010721	263.6998934	-0.080546979	0.218923522	-0.367922911	0.712930716	0.88112082	Lmbr1
ENSMUSG00000027255	227.2992966	0.091913831	0.249918005	0.367775949	0.713040304	0.881156605	Arfgap2
ENSMUSG00000070729	91.14803206	0.130798287	0.355755869	0.367663048	0.713124497	0.881156605	Gm12966
ENSMUSG00000078700	192.7971784	-0.095113442	0.25881246	-0.367499471	0.713246487	0.881156605	D030028A08Rik
ENSMUSG00000083793	3.269416845	-0.944636934	2.570778869	-0.367451649	0.713282152	0.881156605	Gm14274
ENSMUSG00000096141	57.15965296	0.164256471	0.446727747	0.367688087	0.713105825	0.881156605	Dnah7a
ENSMUSG00000096370	6.341393863	-0.45294314	1.232581689	-0.367475149	0.713264625	0.881156605	Gm21992
ENSMUSG00000097113	21.10942817	-0.301434736	0.81994476	-0.367628102	0.713150558	0.881156605	Gm19705
ENSMUSG00000047466	99.52550411	0.137463982	0.374221166	0.367333529	0.713370247	0.881187452	8030462N17Rik
ENSMUSG00000089832	14.50422411	0.310426809	0.845171117	0.367294625	0.713399263	0.881187452	Shkbp1
ENSMUSG00000081058	34.69030181	0.274244593	0.747003892	0.367126057	0.713524992	0.881263493	Hist2h3c2
ENSMUSG00000097657	40.78702525	0.190834949	0.519918351	0.36704792	0.713583274	0.881263493	Gm7389
ENSMUSG00000102953	4.746309998	-0.760029686	2.070774509	-0.367026773	0.713599047	0.881263493	Gm37019
ENSMUSG00000082373	2.923651578	0.87172881	2.375927233	0.366900467	0.713693263	0.881296651	Gm13754
ENSMUSG00000113861	14.00153491	0.335891035	0.915565629	0.36686724	0.713718049	0.881296651	Gm6190
ENSMUSG00000014791	7.062693186	0.516108562	1.409814354	0.366082641	0.71430341	0.881331538	Elmo3
ENSMUSG00000017421	249.7456175	-0.082573088	0.22533745	-0.366441922	0.714035343	0.881331538	Zfp207
ENSMUSG00000023984	6.493891459	-0.521533686	1.423180047	-0.366456575	0.71402441	0.881331538	Gm20517
ENSMUSG00000024404	477.6532303	-0.078541461	0.214639939	-0.36592193	0.714423332	0.881331538	Riok3
ENSMUSG00000031133	61.34859518	-0.171205707	0.467511739	-0.366206221	0.714211201	0.881331538	Arhgef6
ENSMUSG00000031196	9.657941427	0.413702867	1.130502104	0.365946127	0.714405276	0.881331538	F8
ENSMUSG00000034792	8.260075382	-0.49069518	1.339979286	-0.366196094	0.714218757	0.881331538	Gna15
ENSMUSG00000037221	285.8289636	-0.080677165	0.220372599	-0.366094359	0.714294667	0.881331538	Mospd3
ENSMUSG00000044881	23.26160938	-0.328402412	0.897512256	-0.365902983	0.71443747	0.881331538	Coa4
ENSMUSG00000045954	19.27513188	-0.322300562	0.879436797	-0.366485191	0.714003061	0.881331538	Cavin2
ENSMUSG00000050017	505.6913337	-0.060688032	0.165646913	-0.366369831	0.714089128	0.881331538	Pitpnb
ENSMUSG00000050105	4.216400843	0.56850188	1.553492593	0.365950815	0.714401777	0.881331538	Grrp1
ENSMUSG00000062563	9.866538161	0.389965778	1.063760599	0.366591673	0.71392362	0.881331538	Cys1
ENSMUSG00000081370	10.06804143	1.373698529	3.746358109	0.366675713	0.713860925	0.881331538	Gm9105
ENSMUSG00000117256	16.47502534	0.340183913	0.929614092	0.365941003	0.714409099	0.881331538	AC154779.4
ENSMUSG00000108591	63.14902608	0.166622757	0.455534587	0.365774107	0.714533643	0.88139333	Particl
ENSMUSG00000018166	3.942499391	0.702820352	1.921865376	0.365696974	0.714591205	0.881407491	Erbb3
ENSMUSG00000059534	3918.008767	0.03415634	0.09344138	0.365537626	0.714710126	0.881497329	Uqcr10
ENSMUSG00000016496	35.01468845	-0.21809885	0.597050307	-0.365293926	0.714892012	0.881611896	Cd274
ENSMUSG00000051354	2.948087812	0.888607584	2.432610877	0.365289653	0.714895201	0.881611896	Samd3
ENSMUSG00000010277	7788.623767	-0.028164539	0.07713985	-0.365110112	0.715029213	0.881720312	2610507B11Rik
ENSMUSG00000021192	104.948962	-0.135060234	0.370217594	-0.364813116	0.715250914	0.881807357	Golga5
ENSMUSG00000030612	94.65813256	0.129545842	0.355090822	0.364824529	0.715242394	0.881807357	Mrpl46
ENSMUSG00000038233	4.900368038	0.657796404	1.802823156	0.364870177	0.715208317	0.881807357	Fam198a
ENSMUSG00000038533	282.4443072	-0.094577211	0.259280087	-0.36476851	0.715284213	0.881807357	Cbfa2t2
ENSMUSG00000067780	10.35795118	-0.424346789	1.163612853	-0.36468039	0.715349998	0.88183162	Pi15
ENSMUSG00000032078	194.5330772	-0.109519365	0.30048208	-0.364478856	0.71550046	0.881935136	Zpr1
ENSMUSG00000039233	71.85542953	0.150103378	0.411959293	0.364364588	0.715585775	0.881935136	Tbce
ENSMUSG00000039539	3.203276469	-0.846002802	2.322136468	-0.36432088	0.715618409	0.881935136	Sgcz
ENSMUSG00000098050	12.14377059	-0.355702776	0.976321705	-0.364329477	0.715611991	0.881935136	Gm5345
ENSMUSG00000039789	176.5974691	0.113085036	0.310453499	0.364257566	0.715665684	0.881936572	Zfp597
ENSMUSG00000023262	5.914316029	-0.499070291	1.37146133	-0.363896729	0.715935128	0.8820413	Acy1
ENSMUSG00000040034	12.90707331	-0.331853828	0.911542925	-0.364057269	0.715815245	0.8820413	Nup43
ENSMUSG00000085962	4.418218005	-0.701960782	1.928981382	-0.36390231	0.715930959	0.8820413	Gm16984
ENSMUSG00000110767	4.430032985	0.763075009	2.096888746	0.3639082	0.715926561	0.8820413	Gm31432
ENSMUSG00000004637	85.566037	0.14809476	0.40710306	0.363777075	0.716024483	0.882042119	Wwox
ENSMUSG00000064343	86.99080902	-0.1436597	0.394916507	-0.363772335	0.716028023	0.882042119	mt-Tq
ENSMUSG00000003444	122.0947449	0.122090591	0.336169966	0.363181139	0.716469576	0.882188334	Med29
ENSMUSG00000020455	45.59455878	0.186897518	0.514481975	0.363273209	0.716400805	0.882188334	Trim11
ENSMUSG00000021400	229.4884588	-0.094632264	0.260401226	-0.363409442	0.716299049	0.882188334	Wrnip1
ENSMUSG00000024530	350.6995248	-0.07411345	0.203942622	-0.363403436	0.716303535	0.882188334	Prelid3a
ENSMUSG00000048406	8.37178941	-0.405388522	1.115739161	-0.363336286	0.716353691	0.882188334	B330016D10Rik
ENSMUSG00000062312	6.056922461	-0.497291305	1.369250556	-0.363185031	0.716466669	0.882188334	Erbb2
ENSMUSG00000082792	13.96062526	-0.415250396	1.143012851	-0.363294599	0.716384827	0.882188334	Gm12176
ENSMUSG00000021013	36.91072395	-0.59065877	1.628448226	-0.362712649	0.71681955	0.882362409	Ttc8
ENSMUSG00000022503	153.6420575	-0.104919616	0.289287286	-0.362683121	0.71684161	0.882362409	Nubp1
ENSMUSG00000105504	140.4699196	0.118435291	0.326396547	0.362857059	0.716711666	0.882362409	Gbp5
ENSMUSG00000113343	7.208577232	-0.442333651	1.21961447	-0.362683177	0.716841568	0.882362409	Gm34923
ENSMUSG00000114854	3.810989628	0.887018125	2.44428957	0.362894043	0.716684037	0.882362409	Gm34354
ENSMUSG00000039648	39.22657821	0.197302098	0.544588682	0.362295626	0.717131126	0.882605177	Kyat1
ENSMUSG00000097881	7.363894547	-0.509202722	1.405397646	-0.362319322	0.717113421	0.882605177	Celrr
ENSMUSG00000042742	94.0224773	0.147071925	0.406162533	0.362101161	0.717276436	0.882689378	Bmt2
ENSMUSG00000085873	9.293252765	0.459436418	1.268879039	0.362080549	0.717291839	0.882689378	Ttc39aos1
ENSMUSG00000050714	31.86860315	-0.24868453	0.687095931	-0.361935675	0.7174001	0.882765807	Zbtb26
ENSMUSG00000084304	46.4176135	-0.188039623	0.51964051	-0.361864827	0.717453045	0.882774165	Gm6142
ENSMUSG00000019528	454.9612267	0.066208347	0.183099149	0.361598333	0.717652211	0.882848844	Gyg
ENSMUSG00000040037	2061.479928	0.032105832	0.088775933	0.361650174	0.717613466	0.882848844	Negr1
ENSMUSG00000104011	10.44850658	0.39229503	1.084635503	0.361683745	0.717588376	0.882848844	Gm32391
ENSMUSG00000059901	4.866434312	-0.602377089	1.666497347	-0.361462975	0.717753378	0.882916513	Adamts14
ENSMUSG00000053985	20.85709098	-0.290575315	0.804353808	-0.361253111	0.717910242	0.883052682	Zfp14
ENSMUSG00000041323	24.38534446	0.28666761	0.793785984	0.361139672	0.717995037	0.883100192	Ak7
ENSMUSG00000114293	4.614119475	-0.695736	1.927133481	-0.361021178	0.718083615	0.883152348	Gm48078
ENSMUSG00000026554	920.9945896	0.049561241	0.137403525	0.360698472	0.718324867	0.883361829	Dcaf8
ENSMUSG00000026858	628.2955598	-0.065549062	0.181773724	-0.360608018	0.718392495	0.883361829	Miga2
ENSMUSG00000029875	139.0764154	0.106359951	0.294923914	0.360635222	0.718372155	0.883361829	Ccdc184
ENSMUSG00000005687	246.6170812	-0.086292222	0.239524318	-0.360264971	0.718648992	0.883506831	Bcas2
ENSMUSG00000030170	7.314031573	-0.500411687	1.38897335	-0.360274506	0.718641862	0.883506831	Wnt5b
ENSMUSG00000116802	5.607614612	-0.553575739	1.53640834	-0.360305086	0.718618997	0.883506831	Gm5165
ENSMUSG00000026424	8.691221683	-0.508440454	1.412085498	-0.360063505	0.718799644	0.883635246	Gpr37l1
ENSMUSG00000006724	4.663390996	0.769973157	2.139224762	0.35993093	0.718898787	0.883645468	Cyp27b1
ENSMUSG00000020067	5.378987986	-0.702720961	1.952635092	-0.359883402	0.71893433	0.883645468	Mypn
ENSMUSG00000038195	4.59460269	0.660840772	1.836346967	0.359867054	0.718946556	0.883645468	Rilp
ENSMUSG00000024177	20.56289935	0.365203182	1.01569215	0.359560898	0.719175529	0.883845383	Nme4
ENSMUSG00000109727	3.079666616	-0.770143713	2.142108507	-0.359526004	0.719201628	0.883845383	Gm45464
ENSMUSG00000025133	97.14095935	-0.13033695	0.362707325	-0.359344687	0.719337248	0.883955255	Ints4
ENSMUSG00000036915	22.33673693	0.254852142	0.709890213	0.359002191	0.71959345	0.88420759	Kirrel2
ENSMUSG00000089759	8.944111342	-0.402615323	1.121658037	-0.358946586	0.719635048	0.88420759	3632454L22Rik
ENSMUSG00000038822	85.33847491	-0.140513271	0.391551791	-0.358862542	0.719697923	0.884228043	Hace1
ENSMUSG00000045176	138.378967	-0.126106088	0.351521644	-0.358743451	0.71978702	0.884280707	Borcs6
ENSMUSG00000024570	134.2732593	-0.113202943	0.31576661	-0.358501943	0.719967714	0.884358919	Rbfa
ENSMUSG00000096727	21.92511136	-0.315981274	0.881184992	-0.358586763	0.71990425	0.884358919	Psmb9
ENSMUSG00000117499	51.8887977	0.20347865	0.567626199	0.358472972	0.719989391	0.884358919	AC144860.1
ENSMUSG00000103981	6.952031382	-0.491593738	1.372920522	-0.358064236	0.720295242	0.884677782	Gm37449
ENSMUSG00000089653	2.988864573	0.75606111	2.112792104	0.357849269	0.720456117	0.884818554	Gm15841
ENSMUSG00000034259	67.1355976	-0.141763778	0.396636184	-0.357415143	0.720781042	0.885105235	Exosc4
ENSMUSG00000086129	5.028348839	0.573627943	1.604940961	0.357413735	0.720782096	0.885105235	Gm13558
ENSMUSG00000020739	54.60261439	0.18264138	0.511144764	0.357318304	0.720853529	0.885136127	Nup85
ENSMUSG00000004328	36.5781089	0.232629487	0.651679075	0.356969398	0.721114715	0.885147048	Hif3a
ENSMUSG00000020303	84.74406654	-0.155936674	0.436643901	-0.357125506	0.720997851	0.885147048	Stc2
ENSMUSG00000055027	18.91880753	-0.329351387	0.922384133	-0.357065321	0.721042905	0.885147048	Smyd1
ENSMUSG00000073594	6.086663944	-0.598586049	1.676744134	-0.356993078	0.721096988	0.885147048	Gm10545
ENSMUSG00000106446	4.390085831	-0.675094052	1.891361433	-0.356935507	0.721140087	0.885147048	Gm42970
ENSMUSG00000117990	4.148746908	0.853599597	2.390425084	0.357091131	0.721023584	0.885147048	AC120164.1
ENSMUSG00000053279	12.66411364	-0.413366901	1.158360699	-0.356855081	0.721200299	0.88516415	Aldh1a1
ENSMUSG00000087252	7.790064485	0.56155311	1.575760599	0.356369559	0.721563823	0.885553497	Gm14379
ENSMUSG00000087088	45.45961527	-0.191675825	0.538195362	-0.356145441	0.721731648	0.885702633	Gm16638
ENSMUSG00000046834	47.38173654	0.197909134	0.556309612	0.355753577	0.722025118	0.885949091	Krt1
ENSMUSG00000048779	12.15300498	-0.349410115	0.982101729	-0.355777925	0.722006882	0.885949091	P2ry6
ENSMUSG00000037001	37.27240435	0.224261942	0.63056188	0.355654138	0.722099595	0.885983639	Zfp39
ENSMUSG00000025289	39.38093397	0.227258482	0.639332385	0.355462178	0.722243374	0.885995283	Prdx4
ENSMUSG00000029165	81.17426328	-0.151981252	0.427554335	-0.35546652	0.722240123	0.885995283	Agbl5
ENSMUSG00000106189	128.0768609	0.112370596	0.316130875	0.355455937	0.72224805	0.885995283	Gm42933
ENSMUSG00000032582	203.392747	-0.081431592	0.229271005	-0.355176147	0.722457633	0.886138717	Rbm6
ENSMUSG00000105522	7.674328164	0.425722166	1.198528919	0.355203916	0.722436831	0.886138717	Gm15235
ENSMUSG00000031200	3.202079685	-0.845342929	2.380625368	-0.355092801	0.72252007	0.886158472	Mtcp1
ENSMUSG00000045968	16.69119682	0.337877089	0.951735157	0.355011672	0.722580847	0.88617619	Teddm2
ENSMUSG00000027341	78.36226276	-0.14030075	0.39550096	-0.354741869	0.722782981	0.886310429	Tmem230
ENSMUSG00000052364	141.2957259	-0.099636213	0.280843655	-0.354774663	0.722758411	0.886310429	B630019K06Rik
ENSMUSG00000097626	5.038404285	-0.507699946	1.432096672	-0.354515136	0.722952863	0.886461915	4921504A21Rik
ENSMUSG00000026401	6.570987763	0.665434891	1.878110047	0.354310916	0.723105888	0.886592713	Cd55b
ENSMUSG00000027593	376.3028801	0.080762079	0.227994833	0.354227674	0.723168266	0.886612359	Raly
ENSMUSG00000063623	5.930063489	-0.61485372	1.736097839	-0.35415845	0.72322014	0.886619127	C230062I16Rik
ENSMUSG00000003929	130.5836494	-0.132596456	0.374477185	-0.354084204	0.72327578	0.886630509	Zfp81
ENSMUSG00000003037	447.7319298	0.063821323	0.180402111	0.353772596	0.723509312	0.886859947	Rab8a
ENSMUSG00000035011	189.8021824	0.089026748	0.251932349	0.353375612	0.723806867	0.88700549	Zbtb7a
ENSMUSG00000046982	248.5852826	-0.078402962	0.221780623	-0.353515835	0.72370176	0.88700549	Tshz1
ENSMUSG00000072875	586.3450397	-0.052499803	0.148570317	-0.353366702	0.723813545	0.88700549	Gpr27
ENSMUSG00000085495	3.202742596	0.826255136	2.338202779	0.353371891	0.723809656	0.88700549	Gm16796
ENSMUSG00000070420	23.0181188	-0.288529567	0.817001985	-0.353156507	0.723971112	0.88709251	Zscan25
ENSMUSG00000080727	6.32281312	-0.461201525	1.306041352	-0.353129343	0.723991475	0.88709251	C920021L13Rik
ENSMUSG00000101389	4.617074713	0.726038359	2.056262789	0.353086368	0.724023693	0.88709251	Ms4a4a
ENSMUSG00000024070	88.27043878	-0.148051535	0.419543116	-0.352887532	0.724172758	0.887218316	Prkd3
ENSMUSG00000026750	1432.283076	-0.035437214	0.10046455	-0.35273352	0.724288227	0.887264964	Psmb7
ENSMUSG00000054619	30.41993516	0.225087124	0.638159416	0.352713003	0.72430361	0.887264964	Mettl7a1
ENSMUSG00000020523	212.5351914	-0.107881012	0.306354364	-0.352144525	0.724729878	0.887514346	Fam114a2
ENSMUSG00000024507	180.5691694	0.102033002	0.289608452	0.352313621	0.724603074	0.887514346	Hsd17b4
ENSMUSG00000039478	366.3935626	-0.06904446	0.196085017	-0.352114921	0.724752079	0.887514346	Micu3
