organism,gene_name,tAI
R. norvegicus,Irx5,0.248276882
R. norvegicus,Irx6,0.270160507
R. norvegicus,Isca1,0.202711521
R. norvegicus,Isca2,0.230904829
R. norvegicus,Iscu,0.23195478
R. norvegicus,Isg15,0.229339001
R. norvegicus,Isg20,0.233818366
R. norvegicus,Isg20l2,0.22819009
R. norvegicus,Isl1,0.238396649
R. norvegicus,Isl2,0.240501387
R. norvegicus,Islr,0.238587884
R. norvegicus,Islr2,0.242280236
R. norvegicus,Ism2,0.261277445
R. norvegicus,Isoc1,0.220011785
R. norvegicus,Isoc2b,0.228804728
R. norvegicus,Ispd,0.229920245
R. norvegicus,Ist1,0.243998257
R. norvegicus,Isx,0.280811793
R. norvegicus,Isy1,0.229768603
R. norvegicus,Isyna1,0.242351678
R. norvegicus,Itch,0.223477316
R. norvegicus,Itfg1,0.221832143
R. norvegicus,Itfg2,0.233025873
R. norvegicus,Itga1,0.217548061
R. norvegicus,Itga10,0.226550025
R. norvegicus,Itga11,0.234775817
R. norvegicus,Itga2,0.221481206
R. norvegicus,Itga2b,0.233062729
R. norvegicus,Itga3,0.2233409
R. norvegicus,Itga4,0.208856384
R. norvegicus,Itga5,0.221356937
R. norvegicus,Itga6,0.215803432
R. norvegicus,Itga7,0.232290764
R. norvegicus,Itga8,0.229583607
R. norvegicus,Itga9,0.235619796
R. norvegicus,Itgad,0.235956981
R. norvegicus,Itgae,0.232796404
R. norvegicus,Itgal,0.226698638
R. norvegicus,Itgav,0.222057449
R. norvegicus,Itgax,0.228897278
R. norvegicus,Itgb1,0.242651828
R. norvegicus,Itgb1bp1,0.220355583
R. norvegicus,Itgb1bp2,0.255781155
R. norvegicus,Itgb2,0.243845561
R. norvegicus,Itgb3,0.242126452
R. norvegicus,Itgb3bp,0.183165874
R. norvegicus,Itgb4,0.236343913
R. norvegicus,Itgb6,0.233065169
R. norvegicus,Itgb7,0.248441328
R. norvegicus,Itgb8,0.2282471
R. norvegicus,Itgbl1,0.288254891
R. norvegicus,Itih1,0.23475792
R. norvegicus,Itih2,0.212751499
R. norvegicus,Itih3,0.227358152
R. norvegicus,Itih4,0.217793246
R. norvegicus,Itk,0.210864405
R. norvegicus,Itln1,0.227808885
R. norvegicus,Itm2a,0.217910727
R. norvegicus,Itm2b,0.235756314
R. norvegicus,Itm2c,0.217863962
R. norvegicus,Itpa,0.241749702
R. norvegicus,Itpk1,0.249416611
R. norvegicus,Itpka,0.227453714
R. norvegicus,Itpkb,0.264650464
R. norvegicus,Itpkc,0.257389552
R. norvegicus,Itpr1,0.223731681
R. norvegicus,Itpr2,0.219733407
R. norvegicus,Itpr3,0.229179713
R. norvegicus,Itprip,0.226384202
R. norvegicus,Itpripl1,0.215411984
R. norvegicus,Itsn1,0.238029246
R. norvegicus,Itsn2,0.215941195
R. norvegicus,Ivd,0.233634319
R. norvegicus,Ivns1abp,0.230222079
R. norvegicus,Iws1,0.251591713
R. norvegicus,Iyd,0.217813236
R. norvegicus,Izumo1,0.224234518
R. norvegicus,Izumo1r,0.249242637
R. norvegicus,Izumo2,0.213802353
R. norvegicus,Izumo3,0.204040788
R. norvegicus,Izumo4,0.23250189
R. norvegicus,Jade1,0.246820486
R. norvegicus,Jade2,0.262632823
R. norvegicus,Jade3,0.225759311
R. norvegicus,Jag1,0.267457435
R. norvegicus,Jag2,0.284463364
R. norvegicus,Jagn1,0.180108978
R. norvegicus,Jak1,0.216783839
R. norvegicus,Jak2,0.208401499
R. norvegicus,Jak3,0.226705978
R. norvegicus,Jakmip1,0.243873586
R. norvegicus,Jakmip2,0.215646043
R. norvegicus,Jakmip3,0.238081449
R. norvegicus,Jam2,0.227090368
R. norvegicus,Jam3,0.229659631
R. norvegicus,Jaml,0.205558125
R. norvegicus,Jarid2,0.239892935
R. norvegicus,Jazf1,0.253814325
R. norvegicus,Jcad,0.256729875
R. norvegicus,Jchain,0.237246906
R. norvegicus,Jdp2,0.240356605
R. norvegicus,Jhy,0.213249555
R. norvegicus,Jkamp,0.185106628
R. norvegicus,Jmjd1c,0.23087417
R. norvegicus,Jmjd4,0.227813612
R. norvegicus,Jmjd6,0.220452888
R. norvegicus,Jmjd7,0.239967988
R. norvegicus,Jmjd8,0.213113465
R. norvegicus,Jmy,0.235617924
R. norvegicus,Josd1,0.208437188
R. norvegicus,Josd2,0.233169074
R. norvegicus,Jph1,0.241868697
R. norvegicus,Jph2,0.24972776
R. norvegicus,Jph3,0.245995999
R. norvegicus,Jph4,0.247624915
R. norvegicus,Jpt1,0.296415033
R. norvegicus,Jpt2,0.272174305
R. norvegicus,Jrk,0.264144717
R. norvegicus,Jrkl,0.210254825
R. norvegicus,Jsrp1,0.289188208
R. norvegicus,Jtb,0.224844295
R. norvegicus,Jun,0.231252082
R. norvegicus,Junb,0.228315107
R. norvegicus,Jund,0.244577341
R. norvegicus,Jup,0.234580138
R. norvegicus,Kalrn,0.229338049
R. norvegicus,Kank1,0.241179553
R. norvegicus,Kank2,0.255510312
R. norvegicus,Kank3,0.249085754
R. norvegicus,Kank4,0.250392745
R. norvegicus,Kansl1,0.237319313
R. norvegicus,Kansl1l,0.21131433
R. norvegicus,Kansl2,0.236400016
R. norvegicus,Kansl3,0.244238322
R. norvegicus,Kap,0.243555296
R. norvegicus,Kars,0.230444732
R. norvegicus,Kat14,0.229352764
R. norvegicus,Kat2a,0.241855571
R. norvegicus,Kat5,0.211048664
R. norvegicus,Kat6b,0.235132546
R. norvegicus,Kat7,0.190096537
R. norvegicus,Kat8,0.226552604
R. norvegicus,Katna1,0.224923502
R. norvegicus,Katnal1,0.246835834
R. norvegicus,Katnal2,0.21536838
R. norvegicus,Katnb1,0.247108665
R. norvegicus,Kazald1,0.253843693
R. norvegicus,Kazn,0.236413347
R. norvegicus,Kb15,0.229981265
R. norvegicus,Kb23,0.27887593
R. norvegicus,Kbtbd11,0.247703999
R. norvegicus,Kbtbd2,0.217302107
R. norvegicus,Kbtbd3,0.204785326
R. norvegicus,Kbtbd4,0.225682639
R. norvegicus,Kbtbd6,0.240388386
R. norvegicus,Kbtbd8,0.20791426
R. norvegicus,Kcmf1,0.241427688
R. norvegicus,Kcna1,0.230700813
R. norvegicus,Kcna10,0.224537016
R. norvegicus,Kcna2,0.229292247
R. norvegicus,Kcna3,0.232790226
R. norvegicus,Kcna4,0.237386815
R. norvegicus,Kcna5,0.239243188
R. norvegicus,Kcna6,0.219484328
R. norvegicus,Kcna7,0.220280878
R. norvegicus,Kcnab1,0.215812969
R. norvegicus,Kcnab2,0.227336367
R. norvegicus,Kcnab3,0.218610988
R. norvegicus,Kcnb1,0.237011729
R. norvegicus,Kcnc1,0.223999909
R. norvegicus,Kcnc2,0.223061933
R. norvegicus,Kcnc3,0.244992921
R. norvegicus,Kcnc4,0.23738138
R. norvegicus,Kcnd1,0.239608157
R. norvegicus,Kcnd3,0.229091206
R. norvegicus,Kcne1,0.226339314
R. norvegicus,Kcne2,0.222637425
R. norvegicus,Kcne3,0.189369409
R. norvegicus,Kcne4,0.225339105
R. norvegicus,Kcne5,0.231858715
R. norvegicus,Kcnf1,0.227696915
R. norvegicus,Kcng1,0.220118302
R. norvegicus,Kcng2,0.227804347
R. norvegicus,Kcng3,0.221661616
R. norvegicus,Kcng4,0.225432316
R. norvegicus,Kcnh1,0.236063881
R. norvegicus,Kcnh2,0.239280932
R. norvegicus,Kcnh3,0.237369984
R. norvegicus,Kcnh4,0.225044692
R. norvegicus,Kcnh5,0.211811995
R. norvegicus,Kcnh6,0.257528749
R. norvegicus,Kcnh7,0.207597263
R. norvegicus,Kcnh8,0.215966645
R. norvegicus,Kcnip1,0.201283522
R. norvegicus,Kcnip2,0.230916305
R. norvegicus,Kcnip3,0.235765458
R. norvegicus,Kcnip4,0.207010065
R. norvegicus,Kcnj1,0.211433198
R. norvegicus,Kcnj10,0.200060157
R. norvegicus,Kcnj11,0.223459451
R. norvegicus,Kcnj12,0.247249969
R. norvegicus,Kcnj13,0.213343646
R. norvegicus,Kcnj14,0.246269369
R. norvegicus,Kcnj15,0.209298325
R. norvegicus,Kcnj16,0.207476251
R. norvegicus,Kcnj2,0.227577603
R. norvegicus,Kcnj3,0.194715761
R. norvegicus,Kcnj4,0.241184395
R. norvegicus,Kcnj5,0.226729805
R. norvegicus,Kcnj6,0.216738011
R. norvegicus,Kcnj8,0.22947199
R. norvegicus,Kcnj9,0.221786788
R. norvegicus,Kcnk1,0.207645469
R. norvegicus,Kcnk10,0.222662671
R. norvegicus,Kcnk12,0.217352507
R. norvegicus,Kcnk13,0.227386539
R. norvegicus,Kcnk15,0.226202938
R. norvegicus,Kcnk16,0.213237986
R. norvegicus,Kcnk18,0.238061826
R. norvegicus,Kcnk2,0.229573464
R. norvegicus,Kcnk3,0.215553038
R. norvegicus,Kcnk4,0.244494456
R. norvegicus,Kcnk5,0.233012102
R. norvegicus,Kcnk6,0.211879901
R. norvegicus,Kcnk7,0.234448266
R. norvegicus,Kcnk9,0.233822361
R. norvegicus,Kcnma1,0.209117717
R. norvegicus,Kcnmb1,0.20767269
R. norvegicus,Kcnmb2,0.207228393
R. norvegicus,Kcnmb3,0.234357098
R. norvegicus,Kcnmb4,0.214626357
R. norvegicus,Kcnn1,0.230738836
R. norvegicus,Kcnn2,0.213807065
R. norvegicus,Kcnn3,0.228307077
R. norvegicus,Kcnn4,0.208125757
R. norvegicus,Kcnq1,0.226005662
R. norvegicus,Kcnq2,0.237452284
R. norvegicus,Kcnq3,0.223147207
R. norvegicus,Kcnq4,0.225942169
R. norvegicus,Kcnq5,0.220903361
R. norvegicus,Kcnrg,0.216959621
R. norvegicus,Kcns1,0.222282381
R. norvegicus,Kcns2,0.214000454
R. norvegicus,Kcns3,0.225693766
R. norvegicus,Kcnt1,0.221800627
R. norvegicus,Kcnt2,0.208357166
R. norvegicus,Kcnu1,0.212819331
R. norvegicus,Kcnv1,0.212436936
R. norvegicus,Kcnv2,0.223374883
R. norvegicus,Kcp,0.298023978
R. norvegicus,Kctd1,0.231399977
R. norvegicus,Kctd10,0.226950362
R. norvegicus,Kctd11,0.226105578
R. norvegicus,Kctd13,0.22502324
R. norvegicus,Kctd14,0.2324159
R. norvegicus,Kctd15,0.224169844
R. norvegicus,Kctd17,0.232145132
R. norvegicus,Kctd18,0.247536477
R. norvegicus,Kctd19,0.22504789
R. norvegicus,Kctd2,0.218888816
R. norvegicus,Kctd20,0.224526627
R. norvegicus,Kctd21,0.228935699
R. norvegicus,Kctd3,0.238505761
R. norvegicus,Kctd4,0.196033238
R. norvegicus,Kctd5,0.21571579
R. norvegicus,Kctd6,0.201459098
R. norvegicus,Kctd7,0.222131701
R. norvegicus,Kctd9,0.215326613
R. norvegicus,Kdelc1,0.220705296
R. norvegicus,Kdelc2,0.196810859
R. norvegicus,Kdelr1,0.181544066
R. norvegicus,Kdelr2,0.176046107
R. norvegicus,Kdelr3,0.171258156
R. norvegicus,Kdf1,0.274005031
R. norvegicus,Kdm1a,0.231048436
R. norvegicus,Kdm1b,0.239090967
R. norvegicus,Kdm2a,0.216965113
R. norvegicus,Kdm2b,0.240156732
R. norvegicus,Kdm3a,0.22692946
R. norvegicus,Kdm3b,0.238094523
R. norvegicus,Kdm4a,0.248700044
R. norvegicus,Kdm4b,0.258836632
R. norvegicus,Kdm4c,0.232045283
R. norvegicus,Kdm4d,0.236613009
R. norvegicus,Kdm5a,0.208636189
R. norvegicus,Kdm5b,0.230538981
R. norvegicus,Kdm5d,0.224172052
R. norvegicus,Kdm6a,0.226372395
R. norvegicus,Kdm6b,0.276396202
R. norvegicus,Kdm7a,0.216292875
R. norvegicus,Kdm8,0.238972573
R. norvegicus,Kdr,0.216918249
R. norvegicus,Kdsr,0.219458343
R. norvegicus,Keap1,0.238253281
R. norvegicus,Kel,0.21966872
R. norvegicus,Kera,0.216379152
R. norvegicus,Khdc1,0.219304205
R. norvegicus,Khdc3,0.267979453
R. norvegicus,Khdc4,0.254416934
R. norvegicus,Khdrbs1,0.237524512
R. norvegicus,Khdrbs2,0.221324304
R. norvegicus,Khdrbs3,0.223156668
R. norvegicus,Khk,0.248542517
R. norvegicus,Khnyn,0.243754823
R. norvegicus,Khsrp,0.287940814
R. norvegicus,Kiaa0408L,0.231892575
R. norvegicus,Kidins220,0.220042955
R. norvegicus,Kif11,0.213546169
R. norvegicus,Kif12,0.249810763
R. norvegicus,Kif13a,0.23027133
R. norvegicus,Kif13b,0.232855161
R. norvegicus,Kif14,0.222600383
R. norvegicus,Kif15,0.208230742
R. norvegicus,Kif16b,0.218168809
R. norvegicus,Kif17,0.249258404
R. norvegicus,Kif18a,0.199127071
R. norvegicus,Kif18b,0.240852564
R. norvegicus,Kif19,0.235984418
R. norvegicus,Kif1a,0.237279282
R. norvegicus,Kif1b,0.22535946
R. norvegicus,Kif1bp,0.212794162
R. norvegicus,Kif1c,0.254338855
R. norvegicus,Kif20a,0.218127069
R. norvegicus,Kif20b,0.209130804
R. norvegicus,Kif21a,0.224413454
R. norvegicus,Kif21b,0.244005947
R. norvegicus,Kif22,0.229654
R. norvegicus,Kif23,0.222365114
R. norvegicus,Kif24,0.237347936
R. norvegicus,Kif26a,0.276602242
R. norvegicus,Kif26b,0.248838979
R. norvegicus,Kif27,0.215378618
R. norvegicus,Kif28p,0.224175089
R. norvegicus,Kif2a,0.226156887
R. norvegicus,Kif2b,0.221507333
R. norvegicus,Kif2c,0.242791979
R. norvegicus,Kif3a,0.207845511
R. norvegicus,Kif3b,0.227560552
R. norvegicus,Kif3c,0.246440146
R. norvegicus,Kif4a,0.211688599
R. norvegicus,Kif5a,0.241177287
R. norvegicus,Kif5b,0.216991841
R. norvegicus,Kif5c,0.230602322
R. norvegicus,Kif6,0.22176454
R. norvegicus,Kif7,0.24763322
R. norvegicus,Kif9,0.220752635
R. norvegicus,Kifap3,0.199446746
R. norvegicus,Kifc1,0.24912001
R. norvegicus,Kifc2,0.231787359
R. norvegicus,Kifc3,0.242835291
R. norvegicus,Kin,0.218942559
R. norvegicus,Kir3dl1,0.209785696
R. norvegicus,Kirrel1,0.235915824
R. norvegicus,Kirrel2,0.245715508
R. norvegicus,Kirrel3,0.231706693
R. norvegicus,Kiss1,0.251417216
R. norvegicus,Kiss1r,0.232079784
R. norvegicus,Kit,0.22325671
R. norvegicus,Kitlg,0.21591569
R. norvegicus,Kiz,0.23887897
R. norvegicus,Kl,0.204073431
R. norvegicus,Klc1,0.234345436
R. norvegicus,Klc2,0.239484251
R. norvegicus,Klc3,0.252638533
R. norvegicus,Klc4,0.23774666
R. norvegicus,Klf1,0.252768031
R. norvegicus,Klf10,0.272360382
R. norvegicus,Klf11,0.263351057
R. norvegicus,Klf12,0.236440158
R. norvegicus,Klf13,0.257795946
R. norvegicus,Klf14,0.277565296
R. norvegicus,Klf15,0.258388725
R. norvegicus,Klf16,0.27930113
R. norvegicus,Klf17,0.252461891
R. norvegicus,Klf2,0.245548214
R. norvegicus,Klf3,0.233727943
R. norvegicus,Klf4,0.24714404
R. norvegicus,Klf5,0.238611636
R. norvegicus,Klf6,0.224763961
R. norvegicus,Klf7,0.230690006
R. norvegicus,Klf8,0.24605299
R. norvegicus,Klf9,0.229111801
R. norvegicus,Klhdc1,0.20390058
R. norvegicus,Klhdc10,0.21953258
R. norvegicus,Klhdc2,0.22738963
R. norvegicus,Klhdc3,0.232910739
R. norvegicus,Klhdc4,0.24449552
R. norvegicus,Klhdc7a,0.250357476
R. norvegicus,Klhdc7b,0.236897328
R. norvegicus,Klhdc8a,0.244766404
R. norvegicus,Klhdc8b,0.257413965
R. norvegicus,Klhdc9,0.229054731
R. norvegicus,Klhl1,0.217024589
R. norvegicus,Klhl10,0.233425462
R. norvegicus,Klhl11,0.227137514
R. norvegicus,Klhl12,0.233700941
R. norvegicus,Klhl13,0.202823809
R. norvegicus,Klhl14,0.223395522
R. norvegicus,Klhl17,0.251476971
R. norvegicus,Klhl18,0.245615571
R. norvegicus,Klhl2,0.230235168
R. norvegicus,Klhl20,0.225770824
R. norvegicus,Klhl21,0.235861535
R. norvegicus,Klhl22,0.226013637
R. norvegicus,Klhl23,0.209947375
R. norvegicus,Klhl24,0.210298917
R. norvegicus,Klhl25,0.241716326
R. norvegicus,Klhl26,0.241916794
R. norvegicus,Klhl28,0.206495437
R. norvegicus,Klhl29,0.240620377
R. norvegicus,Klhl30,0.238247736
R. norvegicus,Klhl31,0.220409574
R. norvegicus,Klhl32,0.214621858
R. norvegicus,Klhl33,0.235377776
R. norvegicus,Klhl34,0.227729552
R. norvegicus,Klhl35,0.239109926
R. norvegicus,Klhl36,0.226307519
R. norvegicus,Klhl38,0.219782696
R. norvegicus,Klhl4,0.208933361
R. norvegicus,Klhl40,0.231320249
R. norvegicus,Klhl41,0.194182655
R. norvegicus,Klhl42,0.220621961
R. norvegicus,Klhl5,0.227294162
R. norvegicus,Klhl6,0.229003604
R. norvegicus,Klhl7,0.22938087
R. norvegicus,Klhl8,0.23435934
R. norvegicus,Klhl9,0.208411682
R. norvegicus,Klk10,0.216096729
R. norvegicus,Klk11,0.231735744
R. norvegicus,Klk12,0.221411084
R. norvegicus,Klk13,0.22343054
R. norvegicus,Klk14,0.236997239
R. norvegicus,Klk15,0.230458208
R. norvegicus,Klk1c10,0.221796564
R. norvegicus,Klk1c2,0.222533835
R. norvegicus,Klk1c3,0.218490485
R. norvegicus,Klk1c6,0.230466842
R. norvegicus,Klk1c8,0.22393386
R. norvegicus,Klk1c9,0.22593002
R. norvegicus,Klk4,0.234609793
R. norvegicus,Klk5,0.235402527
R. norvegicus,Klk6,0.237508163
R. norvegicus,Klk7,0.221953569
R. norvegicus,Klk8,0.238627993
R. norvegicus,Klk9,0.219146542
R. norvegicus,Klkb1,0.232837271
R. norvegicus,Klra1,0.204693698
R. norvegicus,Klra2,0.198309369
R. norvegicus,Klra22,0.19974236
R. norvegicus,Klra5,0.195043749
R. norvegicus,Klrb1,0.199719193
R. norvegicus,Klrb1a,0.226199255
R. norvegicus,Klrb1c,0.217493374
R. norvegicus,Klrc1,0.233813816
R. norvegicus,Klrc2,0.217216889
R. norvegicus,Klrd1,0.212229962
R. norvegicus,Klre1,0.200921054
R. norvegicus,Klrg1,0.220253909
R. norvegicus,Klrg2,0.24718347
R. norvegicus,Klrh1,0.211996904
R. norvegicus,Klri1,0.206148053
R. norvegicus,Klri2,0.197026712
R. norvegicus,Klrk1,0.226588959
R. norvegicus,Kmo,0.222193302
R. norvegicus,Kmt2a,0.249701875
R. norvegicus,Kmt2b,0.264192176
R. norvegicus,Kmt2e,0.213199371
R. norvegicus,Kmt5a,0.234699462
R. norvegicus,Kmt5b,0.231980794
R. norvegicus,Kmt5c,0.243949645
R. norvegicus,Kncn,0.246054298
R. norvegicus,Kndc1,0.247992271
R. norvegicus,Kng1,0.232714555
R. norvegicus,Knl1,0.212299258
R. norvegicus,Knop1,0.246209444
R. norvegicus,Knstrn,0.239021114
R. norvegicus,Kntc1,0.207758854
R. norvegicus,Kpna1,0.235288356
R. norvegicus,Kpna2,0.225809751
R. norvegicus,Kpna3,0.224677317
R. norvegicus,Kpna4,0.222497446
R. norvegicus,Kpna5,0.219789658
R. norvegicus,Kpna6,0.232248471
R. norvegicus,Kpna7,0.220028753
R. norvegicus,Kpnb1,0.23686373
R. norvegicus,Kprp,0.304859212
R. norvegicus,Kptn,0.213832115
R. norvegicus,Kras,0.215888064
R. norvegicus,Krba1,0.26726463
R. norvegicus,Krcc1,0.209207963
R. norvegicus,Kremen1,0.233325727
R. norvegicus,Kremen2,0.240375084
R. norvegicus,Krit1,0.202053965
R. norvegicus,Krr1,0.225899033
R. norvegicus,Krt1,0.217868701
R. norvegicus,Krt10,0.207338059
R. norvegicus,Krt12,0.222752078
R. norvegicus,Krt13,0.238207016
R. norvegicus,Krt14,0.232417038
R. norvegicus,Krt15,0.235231048
R. norvegicus,Krt16,0.227251482
R. norvegicus,Krt17,0.24387579
R. norvegicus,Krt18,0.221276255
R. norvegicus,Krt19,0.235505186
R. norvegicus,Krt2,0.223323425
R. norvegicus,Krt20,0.205867896
R. norvegicus,Krt222,0.211954235
R. norvegicus,Krt23,0.225484714
R. norvegicus,Krt24,0.231367242
R. norvegicus,Krt25,0.225050725
R. norvegicus,Krt26,0.224552442
R. norvegicus,Krt27,0.23209734
R. norvegicus,Krt28,0.228839708
R. norvegicus,Krt31,0.279129905
R. norvegicus,Krt32,0.249236184
R. norvegicus,Krt34,0.271345713
R. norvegicus,Krt35,0.251756486
R. norvegicus,Krt36,0.259729526
R. norvegicus,Krt39,0.240944689
R. norvegicus,Krt4,0.234395751
R. norvegicus,Krt40,0.253629254
R. norvegicus,Krt42,0.240440212
R. norvegicus,Krt5,0.227212009
R. norvegicus,Krt7,0.250067445
R. norvegicus,Krt71,0.249725883
R. norvegicus,Krt72,0.254525275
R. norvegicus,Krt73,0.250462561
R. norvegicus,Krt75,0.231989869
R. norvegicus,Krt76,0.248537759
R. norvegicus,Krt77,0.223187364
R. norvegicus,Krt8,0.238810259
R. norvegicus,Krt80,0.236394701
R. norvegicus,Krt81,0.277825727
R. norvegicus,Krt82,0.249402888
R. norvegicus,Krt83,0.263898881
R. norvegicus,Krt84,0.246877166
R. norvegicus,Krt85,0.261488417
R. norvegicus,Krt86,0.281175402
R. norvegicus,Krtap1-1,0.386332813
R. norvegicus,Krtap1-5,0.325641573
R. norvegicus,Krtap11-1,0.271241755
R. norvegicus,Krtap12-2,0.368028084
R. norvegicus,Krtap13-1,0.242353844
R. norvegicus,Krtap13-2,0.241743926
R. norvegicus,Krtap14,0.235194871
R. norvegicus,Krtap14l,0.243312984
R. norvegicus,Krtap15-1,0.230026611
R. norvegicus,Krtap16-1,0.35302982
R. norvegicus,Krtap16-5,0.162116167
R. norvegicus,Krtap17-1,0.39225096
R. norvegicus,Krtap19-5,0.140201395
R. norvegicus,Krtap2-1,0.392337282
R. norvegicus,Krtap2-4l,0.392848877
R. norvegicus,Krtap22-2,0.145028607
R. norvegicus,Krtap24-1,0.234706187
R. norvegicus,Krtap26-1,0.282565247
R. norvegicus,Krtap27-1,0.2460717
R. norvegicus,Krtap3-1,0.327135545
R. norvegicus,Krtap3-2,0.328752814
R. norvegicus,Krtap3-3,0.330795044
R. norvegicus,Krtap31-1,0.367281382
R. norvegicus,Krtap4-3,0.373645215
R. norvegicus,Krtap7-1,0.223934796
R. norvegicus,Krtap8-1,0.16981383
R. norvegicus,Krtcap2,0.184507361
R. norvegicus,Krtcap3,0.213917054
R. norvegicus,Ksr1,0.256957752
R. norvegicus,Ksr2,0.232088462
R. norvegicus,Ktn1,0.221099932
R. norvegicus,Kxd1,0.257824475
R. norvegicus,Ky,0.219436742
R. norvegicus,Kyat1,0.241259314
R. norvegicus,Kyat3,0.210970346
R. norvegicus,Kynu,0.208721925
R. norvegicus,L1cam,0.225504406
R. norvegicus,L1td1,0.229286106
R. norvegicus,L2hgdh,0.211073785
R. norvegicus,L3hypdh,0.232519105
R. norvegicus,L3mbtl1,0.255323788
R. norvegicus,L3mbtl2,0.240477401
R. norvegicus,L3mbtl3,0.245104542
R. norvegicus,LOC100125362,0.2500177
R. norvegicus,LOC100125364,0.218025816
R. norvegicus,LOC100125367,0.220897935
R. norvegicus,LOC100125368,0.194615196
R. norvegicus,LOC100134871,0.250677063
R. norvegicus,LOC100174910,0.190565013
R. norvegicus,LOC100271845,0.252667494
R. norvegicus,LOC100294508,0.238723214
R. norvegicus,LOC100359479,0.211116502
R. norvegicus,LOC100359503,0.223363797
R. norvegicus,LOC100359539,0.22459646
R. norvegicus,LOC100359574,0.223423187
R. norvegicus,LOC100359583,0.328791921
R. norvegicus,LOC100359600,0.225916675
R. norvegicus,LOC100359656,0.173723378
R. norvegicus,LOC100359668,0.21692797
R. norvegicus,LOC100359687,0.209545392
R. norvegicus,LOC100359752,0.2137437
R. norvegicus,LOC100359777,0.222723799
R. norvegicus,LOC100359907,0.220267686
R. norvegicus,LOC100359916,0.227954089
R. norvegicus,LOC100359924,0.189364427
R. norvegicus,LOC100359930,0.214635411
R. norvegicus,LOC100359937,0.215126959
R. norvegicus,LOC100359951,0.237355421
R. norvegicus,LOC100359968,0.232306937
R. norvegicus,LOC100360049,0.221067106
R. norvegicus,LOC100360057,0.197376029
R. norvegicus,LOC100360087,0.217145391
R. norvegicus,LOC100360095,0.234175013
R. norvegicus,LOC100360117,0.256786972
R. norvegicus,LOC100360143,0.194671307
R. norvegicus,LOC100360218,0.210243042
R. norvegicus,LOC100360244,0.228586132
R. norvegicus,LOC100360296,0.205818221
R. norvegicus,LOC100360316,0.315380514
R. norvegicus,LOC100360413,0.235815754
R. norvegicus,LOC100360449,0.220288903
R. norvegicus,LOC100360491,0.247390728
R. norvegicus,LOC100360522,0.295380803
R. norvegicus,LOC100360557,0.196631345
R. norvegicus,LOC100360573,0.225974654
R. norvegicus,LOC100360619,0.215654168
R. norvegicus,LOC100360647,0.234595768
R. norvegicus,LOC100360690,0.209196413
R. norvegicus,LOC100360750,0.228190284
R. norvegicus,LOC100360781,0.234757198
R. norvegicus,LOC100360821,0.239216053
R. norvegicus,LOC100360828,0.236300964
R. norvegicus,LOC100360841,0.235250297
R. norvegicus,LOC100360846,0.243787998
R. norvegicus,LOC100360933,0.244131358
R. norvegicus,LOC100360940,0.225591619
R. norvegicus,LOC100361016,0.263518347
R. norvegicus,LOC100361018,0.241547442
R. norvegicus,LOC100361025,0.23410149
R. norvegicus,LOC100361079,0.216874684
R. norvegicus,LOC100361087,0.246391106
R. norvegicus,LOC100361139,0.222477502
R. norvegicus,LOC100361143,0.185648235
R. norvegicus,LOC100361194,0.189996255
R. norvegicus,LOC100361259,0.251680755
R. norvegicus,LOC100361265,0.271679272
R. norvegicus,LOC100361457,0.245556355
R. norvegicus,LOC100361492,0.207804898
R. norvegicus,LOC100361547,0.211795708
R. norvegicus,LOC100361645,0.215263532
R. norvegicus,LOC100361655,0.225673413
R. norvegicus,LOC100361664,0.349635859
R. norvegicus,LOC100361702,0.378806911
R. norvegicus,LOC100361739,0.37377529
R. norvegicus,LOC100361793,0.380903354
R. norvegicus,LOC100361828,0.218800371
R. norvegicus,LOC100361854,0.288255849
R. norvegicus,LOC100361866,0.22043051
R. norvegicus,LOC100361898,0.288865504
R. norvegicus,LOC100361907,0.220819308
R. norvegicus,LOC100361913,0.295638621
R. norvegicus,LOC100361920,0.227589153
R. norvegicus,LOC100361934,0.194208967
R. norvegicus,LOC100362027,0.193678834
R. norvegicus,LOC100362040,0.232095984
R. norvegicus,LOC100362054,0.235440183
R. norvegicus,LOC100362078,0.207806088
R. norvegicus,LOC100362109,0.253341746
R. norvegicus,LOC100362110,0.214321653
R. norvegicus,LOC100362149,0.237355421
R. norvegicus,LOC100362172,0.241877606
R. norvegicus,LOC100362173,0.218603803
R. norvegicus,LOC100362176,0.227912554
R. norvegicus,LOC100362216,0.256038091
R. norvegicus,LOC100362319,0.191994835
R. norvegicus,LOC100362333,0.2450778
R. norvegicus,LOC100362339,0.223268838
R. norvegicus,LOC100362342,0.27165441
R. norvegicus,LOC100362344,0.224554963
R. norvegicus,LOC100362350,0.22189349
R. norvegicus,LOC100362366,0.226075408
R. norvegicus,LOC100362384,0.21761073
R. norvegicus,LOC100362432,0.203746826
R. norvegicus,LOC100362453,0.208242387
R. norvegicus,LOC100362684,0.237355421
R. norvegicus,LOC100362690,0.195107747
R. norvegicus,LOC100362751,0.275796083
R. norvegicus,LOC100362783,0.212137391
R. norvegicus,LOC100362814,0.25191916
R. norvegicus,LOC100362830,0.213757636
R. norvegicus,LOC100362965,0.237638558
R. norvegicus,LOC100362978,0.171490998
R. norvegicus,LOC100362980,0.183377585
R. norvegicus,LOC100362981,0.209534635
R. norvegicus,LOC100362987,0.211533938
